disease_id	disease_name	source_id	maxo_id	maxo_name	hpo_id	relation	evidence	extension_id	extension_name	comment	other	author	last_updated	created
MONDO:0001516	spinal muscular atrophy	PMID:39087519	MAXO:0001001	gene therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:38902631	MAXO:0001001	gene therapy	HP:0000118	prevents	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:38878702	MAXO:0001001	gene therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:39202360	MAXO:0001593	antisense oligonucleotide inhibitor therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:38894541	MAXO:0001593	antisense oligonucleotide inhibitor therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:38461122	MAXO:0001593	antisense oligonucleotide inhibitor therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:38905882	MAXO:0001593	antisense oligonucleotide inhibitor therapy	HP:0000118	prevents	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:39054521	MAXO:0001593	antisense oligonucleotide inhibitor therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:39049699	MAXO:0001593	antisense oligonucleotide inhibitor therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:39010073	MAXO:0001593	antisense oligonucleotide inhibitor therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:38888134	MAXO:0001593	antisense oligonucleotide inhibitor therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:39210071	MAXO:0000090	enteral nutrition intake	HP:0011968	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:39363429	MAXO:0001593	antisense oligonucleotide inhibitor therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:38817128	MAXO:0001593	antisense oligonucleotide inhibitor therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:39060346	MAXO:0001593	antisense oligonucleotide inhibitor therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:38267192	MAXO:0001593	antisense oligonucleotide inhibitor therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:39246033	MAXO:0001593	antisense oligonucleotide inhibitor therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:39113515	MAXO:0001593	antisense oligonucleotide inhibitor therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:39521528	MAXO:0001593	antisense oligonucleotide inhibitor therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:39333302	MAXO:0001593	antisense oligonucleotide inhibitor therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:39829133	MAXO:0001001	gene therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:39378752	MAXO:0001001	gene therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:39625559	MAXO:0001001	gene therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:39985020	MAXO:0001001	gene therapy	HP:0000118	prevents	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:39630343	MAXO:0001001	gene therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:39415296	MAXO:0001001	gene therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:39987313	MAXO:0000506	noninvasive ventilation	HP:0002791	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:40121811	MAXO:0001001	gene therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:38839888	MAXO:0001001	gene therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:39241317	MAXO:0001001	gene therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:39961029	MAXO:0000011	physical therapy	HP:0002650	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0009669	spinal muscular atrophy, type 1	PMID:39111255	MAXO:0001001	gene therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:39272200	MAXO:0001001	gene therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:39311111	MAXO:0001001	gene therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:39426797	MAXO:0001001	gene therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:39590926	MAXO:0001001	gene therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:39794178	MAXO:0001298	therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0009669	spinal muscular atrophy, type 1	PMID:39955912	MAXO:0001593	antisense oligonucleotide inhibitor therapy	HP:0000118	unknown	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:40140777	MAXO:0001593	antisense oligonucleotide inhibitor therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:40074846	MAXO:0001593	antisense oligonucleotide inhibitor therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0001516	spinal muscular atrophy	PMID:39832442	MAXO:0001593	antisense oligonucleotide inhibitor therapy	HP:0000118	prevents	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0009672	spinal muscular atrophy, type III	PMID:38308795	MAXO:0001017	vaccination	HP:0000118	prevents	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0009673	spinal muscular atrophy, type II	PMID:38330285	MAXO:0000015	biologic therapy	HP:0003199	unknown	PCS					0000-0002-0736-9199		2025-05-11
MONDO:0009672	spinal muscular atrophy, type III	PMID:38330285	MAXO:0000015	biologic therapy	HP:0003199	unknown	PCS					0000-0002-0736-9199		2025-05-11
