disease_id	disease_name	source_id	maxo_id	maxo_name	hpo_id	relation	evidence	extension_id	extension_name	comment	other	author	last_updated	created
MONDO:0008840	ataxia telangiectasia	PMID:32397775	MAXO:0000640	corticosteroid agent therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0008840	ataxia telangiectasia	PMID:33843495	MAXO:0000014	radiation therapy	HP:0006727	contraindicated	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0008840	ataxia telangiectasia	PMID:32748564	MAXO:0000014	radiation therapy	HP:0000118	contraindicated	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0008840	ataxia telangiectasia	PMID:34107524	MAXO:0000011	physical therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0008840	ataxia telangiectasia	PMID:35720367	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0008840	ataxia telangiectasia	PMID:36674612	MAXO:0000646	cancer chemotherapy	HP:0012191	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0008840	ataxia telangiectasia	PMID:33121919	MAXO:0000646	cancer chemotherapy	HP:0003003	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0008840	ataxia telangiectasia	PMID:37635070	MAXO:0001064	mastectomy	HP:0003002	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0008840	ataxia telangiectasia	PMID:38109457	MAXO:0000667	anesthesiology specialist evaluation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0008840	ataxia telangiectasia	PMID:39327359	MAXO:0000058	pharmacotherapy	HP:0000118	treats	PCS	CHEBI:166830	N-acetyl-leucine			0000-0002-0736-9199		2025-05-10
