disease_id	disease_name	source_id	maxo_id	maxo_name	hpo_id	relation	evidence	extension_id	extension_name	comment	other	author	last_updated	created
MONDO:0010726	Rett syndrome	PMID:29587149	MAXO:0000944	cranial electrical stimulation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0010726	Rett syndrome	PMID:29941161	MAXO:0001346	gastrostomy	HP:0004325	unknown	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0010726	Rett syndrome	PMID:31469772	MAXO:0000667	anesthesiology specialist evaluation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0010726	Rett syndrome	PMID:31568388	MAXO:0000465	aquatic exercise therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0010726	Rett syndrome	PMID:34282992	MAXO:0000011	physical therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0010726	Rett syndrome	PMID:31584667	MAXO:0000011	physical therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0010726	Rett syndrome	PMID:31697591	MAXO:0000943	deep brain stimulation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0010726	Rett syndrome	PMID:32878741	MAXO:0001017	vaccination	HP:0000118	prevents	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0010726	Rett syndrome	PMID:33853477	MAXO:0000011	physical therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0010726	Rett syndrome	PMID:35364647	MAXO:0000011	physical therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0010726	Rett syndrome	PMID:37429704	MAXO:0000058	pharmacotherapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0010726	Rett syndrome	PMID:39002354	MAXO:0000506	noninvasive ventilation	HP:0002791	treats	PCS					0000-0002-0736-9199		2025-05-10
