disease_id	disease_name	source_id	maxo_id	maxo_name	hpo_id	relation	evidence	extension_id	extension_name	comment	other	author	last_updated	created
MONDO:0016575	primary ciliary dyskinesia	PMID:19410202	MAXO:0000061	antibacterial agent therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0016575	primary ciliary dyskinesia	PMID:19794381	MAXO:0000272	proton pump inhibitor agent therapy	HP:0004398	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0016575	primary ciliary dyskinesia	PMID:20501530	MAXO:0000011	physical therapy	HP:0002110	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0016575	primary ciliary dyskinesia	PMID:20501530	MAXO:0000061	antibacterial agent therapy	HP:0002110	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0016575	primary ciliary dyskinesia	PMID:20884020	MAXO:0000667	anesthesiology specialist evaluation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0016575	primary ciliary dyskinesia	PMID:22616346	MAXO:0000318	phosphodiesterase inhibitor bronchodilator agent therapy	HP:0002092	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0016575	primary ciliary dyskinesia	PMID:24039238	MAXO:0000514	chest wall oscillation	HP:0030878	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0016575	primary ciliary dyskinesia	PMID:24156703	MAXO:0000011	physical therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0016575	primary ciliary dyskinesia	PMID:25422025	MAXO:0000066	supplemental oxygen therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0016575	primary ciliary dyskinesia	PMID:26418604	MAXO:0001298	therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0016575	primary ciliary dyskinesia	PMID:26527516	MAXO:0000081	tobacco cessation counseling	HP:0000118	prevents	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0016575	primary ciliary dyskinesia	PMID:27879058	MAXO:0000004	surgical procedure	HP:0011109	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0016575	primary ciliary dyskinesia	PMID:28408202	MAXO:0000011	physical therapy	HP:0031602	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0016575	primary ciliary dyskinesia	PMID:30021461	MAXO:0000061	antibacterial agent therapy	HP:0000118	prevents	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0016575	primary ciliary dyskinesia	PMID:29316973	MAXO:0000061	antibacterial agent therapy	HP:0000118	prevents	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0016575	primary ciliary dyskinesia	PMID:31292405	MAXO:0001265	partial lung transplantation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0016575	primary ciliary dyskinesia	PMID:33250217	MAXO:0001514	surgical procedure on respiratory system	HP:0002110	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0016575	primary ciliary dyskinesia	PMID:39297217	MAXO:0000061	antibacterial agent therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0016575	primary ciliary dyskinesia	PMID:32380069	MAXO:0000061	antibacterial agent therapy	HP:0000118	unknown	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0016575	primary ciliary dyskinesia	PMID:39269762	MAXO:0000011	physical therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0016575	primary ciliary dyskinesia	PMID:37646121	MAXO:0000011	physical therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0016575	primary ciliary dyskinesia	PMID:32997437	MAXO:0000011	physical therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0016575	primary ciliary dyskinesia	PMID:39805566	MAXO:0000622	noninvasive positve-pressure ventilation	HP:0002795	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0016575	primary ciliary dyskinesia	PMID:40050996	MAXO:0000011	physical therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
