disease_id	disease_name	source_id	maxo_id	maxo_name	hpo_id	relation	evidence	extension_id	extension_name	comment	other	author	last_updated	created
MONDO:0001586	mucopolysaccharidosis type 1	PMID:26602600	MAXO:0000747	hematopoietic stem cell transplantation	HP:0002870	lack of observed response	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0001586	mucopolysaccharidosis type 1	PMID:28211988	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0100543	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0001586	mucopolysaccharidosis type 1	PMID:27788836	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	unknown	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0001586	mucopolysaccharidosis type 1	PMID:26832957	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0001586	mucopolysaccharidosis type 1	PMID:29517765	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	unknown	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0001586	mucopolysaccharidosis type 1	PMID:26965916	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0001586	mucopolysaccharidosis type 1	PMID:26935461	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0008807	lack of observed response	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0001586	mucopolysaccharidosis type 1	PMID:27392569	MAXO:0000747	hematopoietic stem cell transplantation	HP:0001376	unknown	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0001586	mucopolysaccharidosis type 1	PMID:28410878	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0000118	unknown	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0001586	mucopolysaccharidosis type 1	PMID:30503158	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	unknown	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0001586	mucopolysaccharidosis type 1	PMID:28054207	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	unknown	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0001586	mucopolysaccharidosis type 1	PMID:29409846	MAXO:0000747	hematopoietic stem cell transplantation	HP:0000118	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0001586	mucopolysaccharidosis type 1	PMID:30658664	MAXO:0001508	surgical procedure on musculoskeletal system	HP:0005619	treats	PCS					0000-0002-0736-9199		2025-05-10
MONDO:0001586	mucopolysaccharidosis type 1	PMID:31332621	MAXO:0000747	hematopoietic stem cell transplantation	HP:0002870	treats	PCS					0000-0002-0736-9199		2025-05-10
