PMID	Title	Abstract
37728602	Targeted therapy and immunotherapy for orbital and periorbital tumors: a major review.	Traditionally, for patients who are poor candidates for surgery and/or radiotherapy, palliative chemotherapy is often offered but with significant toxic side effects. However, recent advancements in our understanding of tumor biology and molecular genetics have brought new understanding to the molecular pathways of certain tumors and cancers. This has ushered in a new era of precision medicine specific to a tumor or cancer treatment pathway (targeted therapy) or directed to host-tumor responses (immunotherapy). This article will focus on recent updates in the application of available targeted and immunotherapy for managing orbital and periorbital tumors and tumor-like conditions, which include cutaneous basal cell carcinoma, cutaneous squamous cell carcinoma, cutaneous melanoma, Merkel cell carcinoma, sebaceous gland carcinoma, solitary fibrous tumor, dermatofibrosarcoma protuberans, orbital meningioma, neurofibromatosis, Langerhans cell histiocytosis, ocular adnexal lymphoma, orbital lymphatic malformation, and adenoid cystic carcinoma.
30955589	Multidisciplinary management of congenital giant head and neck masses: Our experience and review of the literature.	BACKGROUND: Large fetal head and neck (HN) masses can be life-threatening at birth and postnatally owing to airway obstruction. The two most frequent congenital masses that may obstruct the airway are lymphatic malformation (LM) and teratoma. The aim of this paper was to evaluate the results of our experience in the management of giant congenital HN masses and to conduct a literature review. METHODS: The study involved a consecutive series of 13 newborns (7 females) affected by giant HN masses. Prenatal diagnosis was achieved by means of ultrasound (US) and fetal magnetic resonance imaging (MRI). Delivery was performed by means of EXIT procedure in case of radiological evidence of airway obstruction. In the postnatal period all feasible therapeutic options (surgery, sclerotherapy, medical therapy) were discussed and adopted by a multidisciplinary team. Twelve patients underwent surgery and one received Rapamycin for one month, with consequent surgical resection owing to increasing size of the mass. RESULTS: The histopathological diagnosis was LM in 11 cases and teratoma in 2 cases. Airway obstruction was solved in 11 cases; 2 LM patients required a tracheotomy because of persistent airway obstruction. Major complications were flap necrosis (one patient) and facial nerve palsy (2 cases). Recurrence occurred in 5 patients. CONCLUSIONS: The management of congenital HN masses is always challenging and necessarily requires an interdisciplinary approach. Current therapeutic options include surgery, sclerotherapy, medical therapy or a combination of them. When they are large enough to obstruct the airway, a patient-centered approach should guide timing and modality of treatment. LEVEL OF EVIDENCE: IV.
32895255	Fourth branchial pouch anomaly presenting as a neonatal neck lump.	A 1-week-old female infant presented with a transilluminating neck lump that increased in size with crying. The presumptive diagnosis was lymphatic malformation, but imaging raised the possibility of an abscess or necrotic tumour. A biopsy revealed a likely developmental cyst with local inflammatory change. Microlaryngoscopy revealed a fourth branchial pouch sinus, which was cauterised. The sinus and neck lump resolved without need for further treatment.
34446456	A Radiologic Grading System for Assessing the Radiographic Outcome of Treatment in Lymphatic and Lymphatic-Venous Malformations of the Head and Neck.	BACKGROUND AND PURPOSE: Two-thirds of lymphatic malformations in children are found in the head and neck. Although conventionally managed through surgical resection, percutaneous sclerotherapy has gained popularity. No reproducible grading system has been designed to compare sclerotherapy outcomes on the basis of radiologic findings. We propose an MR imaging-based grading scale to assess the response to sclerotherapy and present an evaluation of its interrater reliability. MATERIALS AND METHODS: A grading system was developed to stratify treatment outcomes on the basis of interval changes observed on MR imaging. By means of this system, 56 consecutive cases from our institution with formally diagnosed head and neck lymphatic malformations treated by sclerotherapy were retrospectively graded. Each patient underwent pre- and posttreatment MR imaging. Each study was evaluated by 3 experienced neuroradiologists. Interrater reliability was assessed using the Krippendorff alpha statistic, intraclass coefficient, and 2-way Spearman rho correlation. RESULTS: The overall Krippendorff alpha statistic was 0.93 (95% CI, 0.89-0.95), denoting excellent agreement among raters. Intraclass coefficients with respect to consistency and absolute agreements were both 0.97 (95% CI, 0.96-0.98), illustrating low variability. Every combination of individual rater pairs demonstrated statistically significant (P < .01) linear Spearman rho correlations, with values ranging from 0.90 to 0.95. CONCLUSIONS: The proposed radiographic grading scale demonstrates excellent interrater reliability. Adoption of this new scale can standardize reported outcomes following sclerotherapy for head and neck lymphatic malformation and may aid in the investigation of future questions regarding optimal management of these lesions.
30778735	Indications for tracheostomy in children with head and neck lymphatic malformation: analysis of a nationwide survey in Japan.	PURPOSE: Airway obstruction caused by lymphatic malformation (LM) in the head and neck may require a tracheostomy. We present the results of our analysis of a nationwide survey on the indications for tracheostomy in children with head and neck LM. METHODS: We analyzed data in relation to tracheostomy based on a questionnaire about 518 children with head and neck LM without mediastinal involvement. RESULTS: Tracheostomy was performed for 43 of the 518 children. Most (32/43) of these children were younger than 1 year of age and the tracheostomy was almost always performed for airway obstruction (40/43). The lesion was in contact with the airway in 32 (72%) of these children, but in only 58 (12%) of the 473 children who were managed without tracheostomy. When the maximum circumferential area of contact was compared, only 20 (27%) of 74 patients with maximum contact of less than a half-circle required tracheostomy, whereas 11 of 13 with maximum contact of more than a half-circle required tracheostomy (P = 0.0001). Six patients without airway contact required tracheostomy because of acute swelling caused by hemorrhage, infection, or both. CONCLUSIONS: Children with head and neck LM required tracheostomy to relieve airway obstruction. Tracheostomy should be considered if the lesion is in contact with the airway and surrounds more than a half-circle, and when it causes acute swelling.
30373605	Sirolimus is efficacious in treatment for extensive and/or complex slow-flow vascular malformations: a monocentric prospective phase II study.	BACKGROUND: Extensive and complex vascular malformations often cause chronic pain and severe functional restraint. Conventional treatments, such as surgery and/or sclerotherapy, are rarely curative, underscoring the great need for new therapeutic modalities. Recent preclinical and clinical data demonstrated that sirolimus could offset the progression of vascular malformations and significantly improve quality of life of patients through inhibition of the Phosphatidylinositol-3-kinase (PI3K)/AKT/mammalian Target of Rapamycin (mTOR) pathway. The purpose of this prospective study was to assess the efficacy and safety of this treatment in patients with extensive or complex slow-flow vascular malformations. METHODS: Sirolimus was administered orally on a continuous dosing schedule with pharmacokinetic-guided target serum concentration level of 10 to 15 ng/ml. Patients were seen every month for the first three months and subsequently every three months. The primary endpoints were safety and efficacy, based on clinical, biological and radiological evaluations, as well as a quality of life questionnaire. RESULTS: Nineteen patients, from 3 to 64 years old, with lymphatic (LM), venous (VM) or complex slow-flow malformations, refractory to standard care, were enrolled and received sirolimus continuously. After 12 months of follow-up, 16 patients were available for assessment of efficacy and safety: all had a significant and rapid improvement of their symptoms and quality of life. In two patients, sirolimus treatment permitted sclerotherapy and surgery, initially evaluated unfeasible. Sirolimus was well tolerated, with mucositis as the most common (10% of patients) grade 3 adverse event. CONCLUSIONS: Sirolimus was efficient in extensive LM, VM and/or complex malformations that were refractory to conventional treatments and was well tolerated.
33638694	Intranodal lymphangiography and interstitial lymphatic embolization to treat chyluria caused by a lymphatic malformation in a pediatric patient.	Chyluria is characterized by chyle in the urinary tract and often presents as milky-white urine. We present a case of chyluria from a lymphatic malformation in a 13-year-old boy diagnosed using dynamic intranodal contrast-enhanced magnetic resonance (MR) lymphangiography. This report demonstrates the utility of intranodal lymphangiography and interstitial lymphatic embolization to treat a pediatric patient presenting with persistent chyluria. Glue migration into the urinary collecting system is a potential complication of this procedure that can be mitigated by adjusting the n-butyl cyanoacrylate dilution with Lipiodol.
32661596	Lymphatic malformations compromising the upper airway in children: ultrasound-guided intralesional focal sclerotherapy with bleomycin targeting culprit lesions.	PURPOSE: Lymphatic malformations (LMs) compromising the upper airway is a life-threatening and intractable disease. Here, we establish a novel method to perform intralesional focal sclerotherapy targeting the culprit for airway stenosis. METHODS: Between July 2015 and February 2020, 11 patients with airway-compromising LMs were enrolled. To yield maximal effects on the compromised airway with minimal adverse effects, ultrasound-guided intralesional bleomycin sclerotherapy assisted by balloon was performed, aimed at the most responsible lesion around the airway. A retrospective analysis was performed. RESULTS: Ten patients presented with respiratory symptoms, eight of whom required airway support. The last asymptomatic patient showed airway compression on magnetic resonance imaging. The dose of bleomycin injected ranged from 1.3-9 mg per patient per course. A median of one course was required for withdrawal from airway support, and the median time was 15 days. A median of two courses was required to eliminate the lesion adjacent to the airway, which would have potential risk of airway stenosis. No complications were observed. CONCLUSIONS: Our intralesional focal sclerotherapy technique with bleomycin targeting the culprit lesion is dose-sparing, safe, and effective in achieving rapid shrinkage of LMs compromising the upper airway in children, thereby avoiding tracheostomy.
33754454	Long-term outcomes of pediatric and young adult patients receiving radiotherapy for nonmalignant vascular anomalies.	BACKGROUND: Nonmalignant vascular anomalies (VA) comprise a heterogeneous spectrum of conditions characterized by aberrant growth or development of blood and/or lymphatic vessels and can cause significant morbidity. Little is known about outcomes after radiotherapy in pediatric and young adult patients with nonmalignant VA. METHODS: Thirty patients who were diagnosed with nonmalignant VA and treated with radiotherapy prior to 2017 and before the age of 30 were identified. Clinical and treatment characteristics and outcomes were recorded. RESULTS: Median age at first radiotherapy was 15 years (range 0.02-27). Median follow-up from completion of first radiotherapy was 9.8 years (range 0.02-67.4). Lymphatic malformations (33%), kaposiform hemangioendothelioma (17%), and venous malformations (17%) were the most common diagnoses. The most common indication for first radiotherapy was progression despite standard therapy and/or urgent palliation for symptoms (57%). After first radiotherapy, 14 patients (47%) had a complete response or partial response, defined as decrease in size of treated lesion or symptomatic improvement. After first radiotherapy, 27 (90%) required additional treatment for progression or recurrence. Long-term complications included telangiectasias, fibrosis, xerophthalmia, radiation pneumonitis, ovarian failure, and central hypothyroidism. No patient developed secondary malignancies. At last follow-up, three patients (10%) were without evidence of disease, 26 (87%) with disease, and one died of complications (3.3%). CONCLUSIONS: A small group of pediatric and young adult patients with nonmalignant, high-risk VA experienced clinical benefit from radiotherapy with expected toxicity; however, most experienced progression. Prospective studies are needed to characterize indications for radiotherapy in VA refractory to medical therapy, including targeted inhibitors.
39195878	A case report of sirolimus use in early fetal management of lymphatic malformation.	Sirolimus, by targeting the mammalian target of rapamycin (mTOR) pathway, has demonstrated efficacy on lymphatic malformations (LMs) in adults and neonates. The current hypothesis is that the earlier the lesion is treated, the better it responds. This has prompted the idea that sirolimus administration might be efficacious to treat fetal LMs as well. Here we report a successful management of a cervicofacial fetal LM with sirolimus taken orally by the mother from the 22nd week of pregnancy until 2 weeks before planned delivery. Repeated cordocentesis recorded a 30% transplacental crossing of sirolimus. Continuation of sirolimus after birth allowed resection of the residual mass. We have followed the physical and neurological evolution of the child for 6 years since the fetal administration of sirolimus. We conclude that early administration of sirolimus during pregnancy with maternal serum monitoring may be proposed to high-risk fetal LMs in selected cases.
