PMID	Title	Abstract
28669521	Management of delayed hemolytic transfusion reaction in sickle cell disease: Prevention, diagnosis, treatment.	Transfusion remains a key treatment of sickle cell disease complications. However, delayed hemolytic transfusion reaction, the most serious complication of transfusion, may be life-threatening if hyperhemolysis develops. This syndrome is generally underdiagnosed because its biological and clinical features resemble those of vaso-occlusive crisis, and red blood cell antibodies are frequently absent. Further transfusions may aggravate the symptoms, leading to severe multiple organ failure and death. It is therefore essential to prevent, diagnose and treat this syndrome efficiently. Prevention is based principally on the attenuation of allo-immunization through the provision of extended-matched RBCs or the use of rituximab. However, such treatment may be insufficient. Early diagnosis might make it possible to implement specific treatments in some cases, thereby avoiding the need for secondary transfusion. Diagnosis is dependent on the knowledge of the medical staff. Finally, many treatments, including steroids, immunoglobulins, erythropoietin and eculizumab, have been used to improve outcome. Improvements in our knowledge of the specific features of DHTR in SCD should facilitate management of this syndrome.
29581211	Effects of vaccines in patients with sickle cell disease: a systematic review protocol.	INTRODUCTION: Sickle cell disease (SCD) is an inherited haematological disorder caused by a single point mutation (Glub6Val) that promotes polymerisation of haemoglobin S and sickling of erythrocytes. Inflammation, haemolysis, microvascular obstruction and organ damage characterise the highly variable clinical expression of SCD. People with SCD are at increased risk of severe infections, hence the need for vaccination against common disease-causing organisms in this population. We aim to review the evidence on the efficacy and safety of vaccines in people with SCD. METHODS AND ANALYSIS: The present systematic review will examine the current data as indexed in PubMed, CENTRAL, EMBASE and EBSCOHost. We will consult Strategic Advisory Group of Experts practice statements, conference abstracts, reference lists of relevant articles, WHO ICTRP trial registry and experts in the field. Two authors will independently screen search outputs, select studies, extract data and assess risk of bias; resolving discrepancies by discussion and consensus between the two authors or arbitration by a third author when necessary. We will perform a meta-analysis for clinically homogenous studies. Evidence from clinically diverse studies will be aggregated using narrative synthesis of the findings. In either case, we will use the GRADE approach to assess the strength of the available evidence. ETHICS AND DISSEMINATION: The study draws on data that are readily available in the public domain, hence no formal ethical review and approval is required. The findings of this review will be disseminated through conference presentations and a publication in a peer-reviewed journal. PROSPERO REGISTRATION NUMBER: CRD42018084051.
35929611	The effect of intensity of conditioning regimen on the outcome of HSCT in children with sickle cell disease.	BACKGROUND: Allogeneic hematopoietic stem cell transplantation (HSCT) provides a cure for patients with sickle cell disease (SCD). This study describes the effect of conditioning regimen intensity on HSCT outcomes among children younger than 14 years with SCD. METHODS: Transplants from HLA-matched related donors (MRD) and unrelated donors (MUD) using either myeloablative conditioning (MAC) regimens or reduced intensity conditioning (RIC) regimens were considered. Event-free survival (EFS) was the primary endpoint. Secondary endpoints included overall survival (OS) and occurrence of GVHD. RESULTS: 48 SCD patients underwent HSCT, 45 (93.8%) patients had MRD, 1 (2.1%) had 9/10 related donor, and 2 (4.1%) had MUD. The median age at transplant was 8.6 years (range, 3.1-13.8). Conditioning regimens were myeloablative (MAC) in 41 (85.4%) patients and of reduced intensity in 7 (14.6%) patients. EFS at 2 years was 100% among MAC group compared to 29% in the RIC group (p < .001). The median follow-up was 43.4 months (range 26.8-134). All events in the RIC group were secondary graft failure. However, OS was 100% in both groups at 2 years. Acute GVHD II-IV was diagnosed in 2 (4.1%) patients. Chronic GVHD occurred in 2 (4.1%) patients. GVHD did not occur in patients who underwent MUD HSCT. CONCLUSIONS: MAC in children with SCD is well tolerated and associated with an excellent outcome for HLA-matched HSCT in SCD. There was a high rate of secondary graft failure with the use of RIC. Future studies are needed to optimize RIC regimens in HSCT of children with SCD.
31467062	Lentiviral and genome-editing strategies for the treatment of beta-hemoglobinopathies.	beta-Thalassemia and sickle cell disease (SCD) are the most prevalent monogenic diseases. These disorders are caused by quantitative or qualitative defects in the production of adult hemoglobin. Gene therapy is a potential treatment option for patients lacking an allogenic compatible hematopoietic stem cell (HSC) donor. New-generation lentiviral vectors (LVs) carrying a beta-globin-like gene have revolutionized this field by allowing effective HSC transduction, with no evidence of genotoxicity to date. Several clinical trials with different types of vector are underway worldwide; the initial results are encouraging with regard to the sustained production of therapeutic hemoglobin, improved biological parameters, a lower transfusion requirement, and better quality of life. Long-term follow-up studies will confirm the safety of LV-based gene therapy. The optimization of patient conditioning, HSC harvesting, and HSC transduction has further improved the therapeutic potential of this approach. Novel LV-based strategies for reactivating endogenous fetal hemoglobin (HbF) are also promising, because elevated HbF levels can reduce the severity of both beta-thalassemia and SCD. Lastly, genome-editing approaches designed to correct the disease-causing mutation or reactivate HbF are currently under investigation. Here, we discuss the clinical outcomes of current LV-based gene addition trials and the promising advantages of novel alternative therapeutic strategies.
37023225	Managing Sickle Cell Disease in Patients for Whom Blood Transfusion Is Not an Option.	Sickle Cell Disease (SCD) is a hereditary blood disorder affecting beta hemoglobin. This disorder causes sickle-shaped red blood cells with decreased oxygen-carrying capacity resulting in vaso-occlusive crises. These crises are often treated with analgesics, antibiotics, IV fluids, supplementary oxygen, and allogeneic blood transfusion. This treatment regimen becomes complicated when caring for SCD patients for whom blood transfusion is not an option. Blood transfusion may not be an option due to the patient's religious, personal, or medical concerns and in scenarios where blood is not available for transfusion. Some examples include the patient being a Jehovah's Witness, blood-borne pathogens concerns, or prior history of multiple alloantibodies and severe transfusion reactions. The number of patients in these categories is growing. The patients and their autonomy should be respected during treatment. This review focuses on the currently available modalities to best manage this subgroup of SCD patients without blood transfusion, including new professional guidelines and new therapies to reduce the severity of SCD as approved by the Food and Drug Administration since 2017.
29112240	Splenectomy versus conservative management for acute sequestration crises in people with sickle cell disease.	BACKGROUND: Acute splenic sequestration crises are a complication of sickle cell disease, with high mortality rates and frequent recurrence in survivors of first attacks. Splenectomy and blood transfusion, with their consequences, are the mainstay of long-term management used in different parts of the world. This is a 2017 update of a Cochrane Review first published in 2002, and previously updated, most recently in 2015. OBJECTIVES: To assess whether splenectomy (total or partial), to prevent acute splenic sequestration crises in people with sickle cell disease, improved survival and decreased morbidity in people with sickle cell disease, as compared with regular blood transfusions. SEARCH METHODS: We searched the Cochrane Cystic Fibrosis and Genetic Disorders Group Haemoglobinopathies Trials Register, which comprises of references identified from comprehensive electronic database searches and handsearching relevant journals and abstract books of conference proceedings. We also searched clinical trial registries. Additional trials were sought from the reference lists of the trials and reviews identified by the search strategy.Date of the most recent search: 14 August 2017. SELECTION CRITERIA: All randomized or quasi-randomized controlled trials comparing splenectomy (total or partial) to prevent recurrence of acute splenic sequestration crises with no treatment or blood transfusions in people with sickle cell disease. DATA COLLECTION AND ANALYSIS: No trials of splenectomy for acute splenic sequestration were found. MAIN RESULTS: No trials of splenectomy for acute splenic sequestration were found. AUTHORS' CONCLUSIONS: Splenectomy, if full, will prevent further sequestration and if partial, may reduce the recurrence of acute splenic sequestration crises. However, there is a lack of evidence from trials showing that splenectomy improves survival and decreases morbidity in people with sickle cell disease. There is a need for a well-designed, adequately-powered, randomized controlled trial to assess the benefits and risks of splenectomy compared to transfusion programmes, as a means of improving survival and decreasing mortality from acute splenic sequestration in people with sickle cell disease.There are no trials included in the review and we have not identified any relevant trials up to August 2017. We will continue to run searches to identify any potentially relevant trials; however, we do not plan to update other sections of the review until new trials are published.
31163468	[What's new in diagnostics and treatment of hemoglobinopathies?]	Improvement of care for thalassemia during previous decades focussed on the development of new diagnostic and treatment modalities concerning secondary hemochromatosis resulting from symptomatic treatment with regular transfusion. In addition, hematopoetic stem transplantation as the so far only curative approach had been developed and constantly improved. New approaches for the treatment of thalassemias already entering clinical practice include e. g. additive gene therapy and medical treatment with new drugs like luspatercept. For sickle cell disease, a variety of treatment approaches either to correct the genetic change by gene therapy, to affect the underlying mechanism of sickling e. g. by R-state- stabilising agents, or later the pathophysiology of vaso-occlusive complications e. g. by inhibiting selectins are currently thoroughly investigated and some of them will probably get approval very soon.
28298423	Rounding up sickle cells with gene therapy.	A report of a patient treated with ex vivo lentiviral gene transfer to hematopoietic stem cells shows the promise of gene therapy for sickle cell anemia.
31030807	Sickle Cell Disease: Monitoring, Current Treatment, and Therapeutics Under Development.	Screening and early detection of organ injury, as well as expanded use of red cell transfusion and hydroxyurea in children have changed best practices for clinical care in sickle cell disease. The current standard of care for children with sickle cell disease is discussed through a review of screening recommendations, disease monitoring, and approach to treatment. Novel pharmacologic agents under investigation in clinical trials are also reviewed.
30667487	Matched Sibling Donor Hematopoietic Stem Cell Transplantation to Prevent Stroke in Children With Sickle Cell Anemia.	
