35563214	Advanced Gene-Targeting Therapies for Motor Neuron Diseases and Muscular Dystrophies. Gene therapy is a revolutionary, cutting-edge approach to permanently ameliorate or amend many neuromuscular diseases by targeting their genetic origins. Motor neuron diseases and muscular dystrophies, whose genetic causes are well known, are the frontiers of this research revolution. Several genetic treatments, with diverse mechanisms of action and delivery methods, have been approved during the past decade and have demonstrated remarkable results. However, despite the high number of genetic treatments studied preclinically, those that have been advanced to clinical trials are significantly fewer. The most clinically advanced treatments include adeno-associated virus gene replacement therapy, antisense oligonucleotides, and RNA interference. This review provides a comprehensive overview of the advanced gene therapies for motor neuron diseases (i.e., amyotrophic lateral sclerosis and spinal muscular atrophy) and muscular dystrophies (i.e., Duchenne muscular dystrophy, limb-girdle muscular dystrophy, and myotonic dystrophy) tested in clinical trials. Emphasis has been placed on those methods that are a few steps away from their authoritative approval.
37827930	Management of amyotrophic lateral sclerosis in clinical practice: Results of the expert consensus using the Delphi methodology. Amyotrophic lateral sclerosis (ALS) is a rare disease characterized by a progressive and irreversible degeneration of upper and lower motor neurons leading to death. In France, limited data exist describing the criteria used in clinical practice for diagnosis and follow-up, and how novel therapies may fit in. The objective of this Delphi panel was to obtain an overview of current French practices in ALS diagnosis, management, and follow-up by determining the scales and criteria used in clinical practice outside of clinical trials, as well as the place of a future treatment like AMX0035, acting on endoplasmic reticulum (ER) stress and mitochondrial dysfunction, in the current therapeutic strategies. A questionnaire was administered to 24 ALS healthcare providers practicing in ALS centers in France. Two rounds of remote voting were organized, before proposition of final consensus statements. Consensus was considered reached when at least 66% of the voters agreed. Consensus were obtained to define the new Gold Coast criteria as the ones used in clinical practice to establish the diagnosis of ALS, thus replacing the revised El Escorial criteria, considered too complex and now mainly used to characterize the patient populations to be included in clinical trials. The clinical factors considered to establish ALS diagnosis are mainly the demonstration of progression of the motor deficit and elimination of differential diagnoses. The ALSFRS-R scale is used in daily clinical practice to assess patient's functional impairment in terms of number of points lost, with the bulbar, respiratory, and fine motor subscores being the most important to evaluate independently. A critical medical need was identified regarding the provision of new therapeutic alternatives in ALS. The panel members would support the earliest management of patients. In this landscape, based on data from a very encouraging phase II (Centaur trial), AMX0035 represents a new tool of choice in current treatment strategies for all patients for whom experts are confident in the diagnosis of ALS, in combination with riluzole. These results will need to be confirmed by the ongoing phase III trial (Phoenix trial).
37562878	Advances in the neuroimaging of motor disorders. Neuroimaging is a valuable adjunct to the history and examination in the evaluation of motor system disorders. Conventional imaging with computed tomography or magnetic resonance imaging depicts important anatomic information and helps to identify imaging patterns which may support diagnosis of a specific motor disorder. Advanced imaging techniques can provide further detail regarding volume, functional, or metabolic changes occurring in nervous system pathology. This chapter is an overview of the advances in neuroimaging with particular emphasis on both standard and less well-known advanced imaging techniques and findings, such as diffusion tensor imaging or volumetric studies, and their application to specific motor disorders. In addition, it provides reference to emerging imaging biomarkers in motor system disorders such as Parkinson disease, amyotrophic lateral sclerosis, and Huntington disease, and briefly reviews the neuroimaging findings in different causes of myelopathy and peripheral nerve disorders.
36732801	Leveraging process mining for modeling progression trajectories in amyotrophic lateral sclerosis. BACKGROUND: Amyotrophic Lateral Sclerosis (ALS) is a neurodegenerative disease whose spreading and progression mechanisms are still unclear. The ability to predict ALS prognosis would improve the patients' quality of life and support clinicians in planning treatments. In this paper, we investigate ALS evolution trajectories using Process Mining (PM) techniques enriched to both easily mine processes and automatically reveal how the pathways differentiate according to patients' characteristics. METHODS: We consider data collected in two distinct data sources, namely the Pooled Resource Open-Access ALS Clinical Trials (PRO-ACT) dataset and a real-world clinical register (ALS-BS) including data of patients followed up in two tertiary clinical centers of Brescia (Italy). With a focus on the functional abilities progressively impaired as the disease progresses, we use two Process Discovery methods, namely the Directly-Follows Graph and the CareFlow Miner, to mine the population disease trajectories on the PRO-ACT dataset. We characterize the impairment trajectories in terms of patterns, timing, and probabilities, and investigate the effect of some patients' characteristics at onset on the followed paths. Finally, we perform a comparative study of the impairment trajectories mined in PRO-ACT versus ALS-BS. RESULTS: We delineate the progression pathways on PRO-ACT, identifying the predominant disabilities at different stages of the disease: for instance, 85% of patients enter the trials without disabilities, and 48% of them experience the impairment of Walking/Self-care abilities first. We then test how a spinal onset increases the risk of experiencing the loss of Walking/Self-care ability as first impairment (52% vs. 27% of patients develop it as the first impairment in the spinal vs. the bulbar cohorts, respectively), as well as how an older age at onset corresponds to a more rapid progression to death. When compared, the PRO-ACT and the ALS-BS patient populations present some similarities in terms of natural progression of the disease, as well as some differences in terms of observed trajectories plausibly due to the trial scheduling and recruitment criteria. CONCLUSIONS: We exploited PM to provide an overview of the evolution scenarios of an ALS trial population and to preliminary compare it to the progression observed in a clinical cohort. Future work will focus on further improving the understanding of the disease progression mechanisms, by including additional real-world subjects as well as by extending the set of events considered in the impairment trajectories.
35805149	Gene Therapy in Amyotrophic Lateral Sclerosis. Since the discovery of Cu/Zn superoxide dismutase (SOD1) gene mutation, in 1993, as the first genetic abnormality in amyotrophic lateral sclerosis (ALS), over 50 genes have been identified as either cause or modifier in ALS and ALS/frontotemporal dementia (FTD) spectrum disease. Mutations in C9orf72, SOD1, TAR DNA binding protein 43 (TARDBP), and fused in sarcoma (FUS) genes are the four most common ones. During the last three decades, tremendous effort has been made worldwide to reveal biological pathways underlying the pathogenesis of these gene mutations in ALS/FTD. Accordingly, targeting etiologic genes (i.e., gene therapies) to suppress their toxic effects have been investigated widely. It includes four major strategies: (i) removal or inhibition of abnormal transcribed RNA using microRNA or antisense oligonucleotides (ASOs), (ii) degradation of abnormal mRNA using RNA interference (RNAi), (iii) decrease or inhibition of mutant proteins (e.g., using antibodies against misfolded proteins), and (iv) DNA genome editing with methods such as clustered regularly interspaced short palindromic repeats (CRISPR)/CRISPR-associated protein (CRISPR/Cas). The promising results of these studies have led to the application of some of these strategies into ALS clinical trials, especially for C9orf72 and SOD1. In this paper, we will overview advances in gene therapy in ALS/FTD, focusing on C9orf72, SOD1, TARDBP, and FUS genes.
38364912	Unveiling the future: Advancements in MRI imaging for neurodegenerative disorders. Neurodegenerative disorders represent a significant and growing global health challenge, necessitating continuous advancements in diagnostic tools for accurate and early detection. This work explores the recent progress in Magnetic Resonance Imaging (MRI) techniques and their application in the realm of neurodegenerative disorders. The introductory section provides a comprehensive overview of the study's background, significance, and objectives. Recognizing the current challenges associated with conventional MRI, the manuscript delves into advanced imaging techniques such as high-resolution structural imaging (HR-MRI), functional MRI (fMRI), diffusion tensor imaging (DTI), and positron emission tomography-MRI (PET-MRI) fusion. Each technique is critically examined regarding its potential to address theranostic limitations and contribute to a more nuanced understanding of the underlying pathology. A substantial portion of the work is dedicated to exploring the applications of advanced MRI in specific neurodegenerative disorders, including Parkinson's disease, Alzheimer's disease, Huntington's disease, and Amyotrophic Lateral Sclerosis (ALS). In addressing the future landscape, the manuscript examines technological advances, including the integration of machine learning and artificial intelligence in neuroimaging. The conclusion summarizes key findings, outlines implications for future research, and underscores the importance of these advancements in reshaping our understanding and approach to neurodegenerative disorders.
33005040	- No Title - 
34666575	Barriers leading to increased disability in neurologically challenged populations during COVID-19 pandemic: a scoping review. PURPOSE: The objective of this scoping review was to get an overview of barriers emerging across the globe from the pandemic that are likely to increase the level of pre-existing disability status of neurologically challenged populations. METHODS: Database searches (PubMed/MEDLINE, CINAHL, ProQuest, Ovid, Scopus, and Web of Science) updated to December 2020 were conducted. Articles that identified challenges or barriers to neuro-rehabilitation, impact on disability status and health care services were included. Full-text articles limited to the English language with no restrictions on study design were included. Data was synthesized based on recurrent themes that were identified. RESULTS: Thirty-seven studies were included in this review. Neurological populations considered: stroke, multiple sclerosis, amyotrophic lateral sclerosis, parkinson's disease, autism, developmental disabilities, and those who required neurosurgical care. Barriers were grouped into categories as increased disease risk and complications, delayed or restricted access to neuro-rehabilitation, limited hospital access, telerehabilitation limitations, and shutdown of special centers of aid. CONCLUSIONS: COVID-19 pandemic has given rise to barriers that affect almost every aspect of healthcare and rehabilitation in neurologically challenged populations prompting an increase in their disability level. This can assist policymakers in designing mitigation strategies to minimize the detrimental effects on this vulnerable population.Implications for rehabilitationPandemic has led to the worsening of existing motor and non-motor symptoms, which need to be monitored, assessed and managed medically, and through rehabilitation in neurologically challenged populations.Notable decline of cognition and physical activity in neurologically challenged populations needs to be assessed and efforts to reverse these outcomes should be attempted.Rehabilitation services, hospital care and centers of aid need to be made more accessible for neurologically challenged populations with COVID-19 precautionary measures.Telemedicine and telerehabilitation need to be upgraded to enhance further face to face like interactions and for tracking of progressive disease.
33586315	Magnetic Resonance Iron Imaging in Amyotrophic Lateral Sclerosis. Amyotrophic lateral sclerosis (ALS) results in progressive impairment of upper and lower motor neurons. Increasing evidence from both in vivo and ex vivo studies suggest that iron accumulation in the motor cortex is a neuropathological hallmark in ALS. An in vivo neuroimaging marker of iron dysregulation in ALS would be useful in disease diagnosis and prognosis. Magnetic resonance imaging (MRI), with its unique capability to generate a variety of soft tissue contrasts, provides opportunities to image iron distribution in the human brain with millimeter to sub-millimeter anatomical resolution. Conventionally, MRI T1-weighted, T2-weighted, and T2*-weighted images have been used to investigate iron dysregulation in the brain in vivo. Susceptibility weighted imaging has enhanced contrast for para-magnetic materials that provides superior sensitivity to iron in vivo. Recently, the development of quantitative susceptibility mapping (QSM) has realized the possibility of using quantitative assessments of magnetic susceptibility measures in brain tissues as a surrogate measurement of in vivo brain iron. In this review, we provide an overview of MRI techniques that have been used to investigate iron dysregulation in ALS in vivo. The potential uses, strengths, and limitations of these techniques in clinical trials, disease diagnosis, and prognosis are presented and discussed. We recommend further longitudinal studies with appropriate cohort characterization to validate the efficacy of these techniques. We conclude that quantitative iron assessment using recent advances in MRI including QSM holds great potential to be a sensitive diagnostic and prognostic marker in ALS. The use of multimodal neuroimaging markers in combination with iron imaging may also offer improved sensitivity in ALS diagnosis and prognosis that could make a major contribution to clinical care and treatment trials. LEVEL OF EVIDENCE: 2 TECHNICAL EFFICACY: Stage 3.
33854883	Mesenchymal Stem Cells for Neurological Disorders. Neurological disorders are becoming a growing burden as society ages, and there is a compelling need to address this spiraling problem. Stem cell-based regenerative medicine is becoming an increasingly attractive approach to designing therapies for such disorders. The unique characteristics of mesenchymal stem cells (MSCs) make them among the most sought after cell sources. Researchers have extensively studied the modulatory properties of MSCs and their engineering, labeling, and delivery methods to the brain. The first part of this review provides an overview of studies on the application of MSCs to various neurological diseases, including stroke, traumatic brain injury, spinal cord injury, multiple sclerosis, amyotrophic lateral sclerosis, Alzheimer's disease, Huntington's disease, Parkinson's disease, and other less frequently studied clinical entities. In the second part, stem cell delivery to the brain is focused. This fundamental but still understudied problem needs to be overcome to apply stem cells to brain diseases successfully. Here the value of cell engineering is also emphasized to facilitate MSC diapedesis, migration, and homing to brain areas affected by the disease to implement precision medicine paradigms into stem cell-based therapies.
