PMID	Title	Abstract
32459778	Simultaneous Midface Advancement and Orthognathic Surgery: A Powerful Technique for Managing Midface Hypoplasia and Malocclusion.	BACKGROUND: Midface hypoplasia dramatically affects the normative facial cascade. Simultaneous Le Fort III and Le Fort I procedures (Le Fort III/I) provide a powerful tool for achieving significant midface advancement. This study presents the authors' approach for addressing midface hypoplasia in the setting of class III malocclusion using Le Fort III/I advancement. METHODS: This was an institutional review board-approved retrospective review of patients who underwent Le Fort III/I advancement at the authors' institution from 2009 to 2019. Demographic, surgical, and postoperative data were recorded. The authors' operative technique and surgical pearls are described. RESULTS: Twenty-five patients met inclusion criteria, 15 male patients (60 percent) and 10 female patients (40 percent). Patient age ranged from 14.9 to 21.6 years. Diagnoses included Crouzon syndrome, nonsyndromic developmental skeletal dysplasia, cleft lip/palate, Klippel-Feil syndrome, Apert syndrome, Van den Ende-Gupta syndrome, and Pfeiffer syndrome. Le Fort III advancements averaged 6.18 +- 1.38 mm and Le Fort I advancements averaged 6.70 +- 2.48 mm. Thirteen patients underwent simultaneous bilateral sagittal split osteotomy with average movement of 5.85 +- 1.21 mm. Average follow-up was 1.3 +- 1.0 years. One patient experienced intraoperative cerebrospinal fluid leak that resolved with expectant management. Three patients experienced major complications (12 percent) postoperatively necessitating repeated orthognathic operations. Ten patients experienced minor complications (40 percent). Average length of stay was 10 days, with all patients achieving improvement of their facial profile. CONCLUSIONS: The authors' experience reaffirms the relative safety of simultaneous Le Fort III/I advancement. This technique should be considered in select patients with global midface retrusion and class III malocclusion. CLINICAL QUESTION/LEVEL OF EVIDENCE: Therapeutic, IV.
25929771	Correction of Brachymetatarsia and Medial Angulation of the Great Toe of Apert Foot By Distraction Osteogenesis: A Review of 7 Years of Experience.	BACKGROUND: Apert foot anomalies may cause severe problems such as pain and development of callus formation related to weight redistribution, problems with footwear, and gait disturbances that may limit their daily activities. The main purpose of this study was to review our experience with distraction osteogenesis for the correction of brachymetatarsia and the great toe angulation of the patients with Apert syndrome. METHODS: This study retrospectively reviewed 7 patients (14 extremities) followed up for Apert syndrome who underwent distraction for the correction of bilateral congenital brachymetatarsia and angulation of the great toe between 2004 and 2008. Correction of the metatarsal inclination angle, the medial angulation of the great toe, the percentage of lengthening, and lengthening rates of distracted bones were evaluated. RESULTS: Patients ranged in age from 4 to 8 years at the distraction operation, with a mean age of 5.4+-1.3 years, and the average length of follow-up was 86.6+-21.0 months. The length of the first metatarsal bone increased significantly from the average length of 32.6+-5.7 mm to an average of 46.7+-6.5 mm (P<0.001). The mean lengthening rate and lengthening percentages of distracted bones were 0.4%+-0.1%/month and 30.2%+-6.4%/month, respectively. Preoperative and postoperative metatarsal inclination angles were at a mean of 43.8+-5.12 and 32.6+-3.8, respectively, and the correction of metatarsal inclination was considered as statistically significant (P<0.001). The mean angulation of the great toe reduced significantly from 49.8+-11.76 to 13.2+-8.5 degrees after distraction (P<0.001). Minor complications such as pin loosening, pin-tract infection, and early union that required reoperation were observed in 5 extremities (35.7%). CONCLUSIONS: Anatomic features of Apert foot may lead to complaints that may limit patients' daily activities and require as much attention as associated hand and craniofacial anomalies. Distraction appears to be an effective and safe approach for the simultaneous correction of the shortness of the first ray and medial angulation of the great toe. LEVEL OF EVIDENCE: Level IV.
29891270	Central Coalition Osteotomy of Phalangeal Synostoses in the Management of the Type III Apert Hand.	PURPOSE: We report a technique in the management of the type III Apert hand. The proposed approach facilitates the creation of a 5-fingered hand in 3 stages. METHODS: We reviewed records of patients with Apert syndrome and type III hands surgically treated at our institution from 1995 through 2014. In all cases, syndactyly release was performed in 3 stages with prioritization of the border digits. In addition, limited retrograde, axial osteotomies between the phalangeal segments of the conjoined index, middle, and ring fingers were performed during the first stage. Medical records were reviewed for demographics, clinical presentation, operative findings, and postoperative outcomes. RESULTS: Twelve pediatric patients with type III hands underwent syndactyly release. Median patient age was 10.0, 15.8, and 29.6 months at operative stages 1, 2, and 3, respectively. A thumb and 4 fingers were achieved for all but 1 hand. The median duration of hospital stay was 2 days for each stage. No infections or major complications were observed. CONCLUSIONS: We demonstrate this method as a safe and effective means of creating 5 digits in the Apert patient with type III hands. Our opinion is that the additional aesthetic and functional gains offset the requirement of a 3-stage approach. TYPE OF STUDY/LEVEL OF EVIDENCE: Therapeutic IV.
24709088	Assessing the corrective effects of facial bipartition distraction in Apert syndrome using geometric morphometrics.	UNLABELLED: Apert syndrome is a congenital disorder characterized by craniosynostosis and midface hypoplasia. This study looks to identify to what extent bipartition distraction corrects the morphological abnormalities of this condition. Preoperative and postoperative three-dimensional computed tomography (3DCT) scans of 10 patients with Apert syndrome (12-21 years) were identified from the Great Ormond Street Hospital database. To analyse preoperative and postoperative scans, 98 landmarks and 13 normal skulls were used. Principal component analysis (PCA) was used to analyse patterns in the datasets. Within each group, eigenvectors were identified that demonstrated the aspects of the skull where most variations were found. The analysis allowed both global shape measurement and local proportions. Postoperative and normal scans both showed the same first three principal components. Warping from preoperative to postoperative illustrates midface advancement and inward rotation of the orbits. Postoperative to normal warps demonstrate some remaining differences. The reliability of the used land marks varied between 77% and 95% for the highly reproducible landmarks between the two observers. 95% versus 100% were at least acceptable reproducible landmarks. This study allows us to understand the way bipartition distraction corrects the abnormalities of the Apert skull. Analysing the surgical outcome of facial bipartition with geometric morphometrics shows that some major Apert characteristics are corrected. Using the data and the output of further studies, surgical procedures can be adapted in order to achieve a postoperative result closer to the normal population. LEVEL OF EVIDENCE: Therapeutic clinical question Level IV.
25569391	Complications in 54 frontofacial distraction procedures in patients with syndromic craniosynostosis.	Patients with syndromic craniosynostosis manifest midfacial hypoplasia often treated by midfacial advancement. Benefits of midfacial advancement by distraction osteogenesis have been well studied; little is known about the perioperative morbidity of these procedures, specifically relating to device selection. This study compares the perioperative complications between semiburied- and halo-type distraction osteogenesis of the midface. A retrospective review was performed on all patients with syndromic craniosynostosis who underwent midface distraction with semiburied- or halo-type external distractors. Demographic information and operative/postoperative course were reviewed. Complications were categorized as hardware-related, infectious, and either as major (requiring additional intervention) or minor (requiring medication only). Chi-squared and Fisher exact test were used to compare variables.From 1999 to 2012, a total of 54 patients underwent midface distraction osteogenesis, including 23 patients with Apert syndrome, 19 patients with Crouzon syndrome, 10 patients with Pfeiffer syndrome, and 2 patients with other craniofacial syndromes. Thirty-three patients underwent a total of 34 subcranial Le Fort III distraction procedures and 21 underwent 21 monobloc distraction procedures. The mean age during surgery was 8.0 (range, 4.0-17.7) years, whereas the mean time between distractor placement and removal was 102.9 days. Thirty procedures were performed with external halo-type distractors (18 Le Fort III and 12 monobloc distractions), whereas 25 were performed with buried midface distractors (16 Le Fort III and 9 monobloc distractions). There were no significant differences in diagnoses or interventions between the distraction devices. Of the 19 distractor-related complications, there were a total of 10 (18.2%) in the halo group including 5 (9.1%) requiring separate operative intervention as well as 9 (16.4%) in the buried distractor group including 6 (10.1%) requiring separate operative intervention. Major infections were more common in the buried distractor group (n = 8) compared with the halo distractor group (n = 3) (P = 0.048). There were 4 (7.3%) patients in the halo group who had malposition or transcranial pin migration related to postoperative positioning or falls and required operative repositioning. Frontofacial distraction is an important technique in patients with syndromic craniosynostosis. Higher rates of halo displacement requiring surgery are offset with lower rates of infections compared with buried distractors. 
21865115	Acne treatment with isotretinoin in a patient with Apert syndrome.	
25313108	Visual surveillance in craniosynostoses.	Craniosynostosis is the premature fusion of one or more cranial sutures that may be isolated or syndromic. These children can have multiple developmental issues including speech, hearing, and vision, in addition to the aesthetic issue of an abnormally shaped skull and midfacial hypoplasia. As the aesthetic outcomes of craniofacial surgery have improved, attention has turned on the functional outcomes and visual loss is a well-known problem with these patients. In the past 15 years, a greater understanding of the causes of visual loss has developed. Factors such as amblyopia, corneal exposure, and optic neuropathy are all now looked for to prevent or reduce visual loss. Optic neuropathy is caused by craniocerebral disproportion (though to a lesser extent than originally thought), cerebral hypo perfusion, hydrocephalus, and obstructive sleep apnea. Amblyopia is due to increased incidence of strabismus, anisometropia, astigmatism, and ametropia in these cases. A comprehensive approach to managing these children's visual function allows the clinician to reduce potential visual loss in children with craniosynostoses especially the syndromic variety. 
33136789	Apert Hand Reconstruction: Do Partial-Thickness Skin Grafts Result in Flexion Scar Contracture?	BACKGROUND: Hand reconstruction for patients with Apert syndrome is a critical step in comprehensive care and enables this population to gain significant hand function. Digit separation for Apert syndrome, as described in most algorithms, is finalized using local flaps and full-thickness skin grafts. The objective of this study is to report our experience using local flaps and partial-thickness skin grafts after digit separation for Apert hand reconstruction. METHODS: An observational retrospective study was performed with Apert patients whose hands were reconstructed between January 2007 and July 2019 using local flaps and partial-thickness skin grafts after digit separation. Demographic data and outcome data were verified and recorded. RESULTS: Out of a total of 75 Apert patients who underwent hand reconstruction, 12 underwent hand reconstruction utilizing local flaps and partial-thickness skin grafts. The average patient age at the time of the first procedure was 1.9 years. These 12 patients were stratified according to Upton hand severity, 3 being type I (25%), 3 being type II (25%) and 6 being type III (50%). Mean follow up provided to all patients in this study was 1.8 years and donor site-related complications were seen in 2 patients (16.6%). No flexion scar contracture was observed in any of the patients who received partial-thickness skin grafts. CONCLUSIONS: The use of local flaps along with partial-thickness skin grafts to finalize digit separation for patients with Apert syndrome is an effective technique that reduces donor site morbidity and does not result in flexion scar contracture.
23508053	Normalizing facial ratios in apert syndrome patients with Le Fort II midface distraction and simultaneous zygomatic repositioning.	BACKGROUND: Le Fort III distraction advances the Apert midface but leaves the central concavity and vertical compression untreated. The authors propose that Le Fort II distraction and simultaneous zygomatic repositioning as a combined procedure can move the central midface and lateral orbits in independent vectors in order to improve the facial deformity. The purpose of this study was to determine whether this segmental movement results in more normal facial proportions than Le Fort III distraction. METHODS: Computed tomographic scan analyses were performed before and after distraction in patients undergoing Le Fort III distraction (n = 5) and Le Fort II distraction with simultaneous zygomatic repositioning (n = 4). The calculated axial facial ratios and vertical facial ratios relative to the skull base were compared to those of unoperated Crouzon (n = 5) and normal (n = 6) controls. RESULTS: With Le Fort III distraction, facial ratios did not change with surgery and remained lower (p < 0.01; paired t test comparison) than normal and Crouzon controls. Although the face was advanced, its shape remained abnormal. With the Le Fort II segmental movement procedure, the central face advanced and lengthened more than the lateral orbit. This differential movement changed the abnormal facial ratios that were present before surgery into ratios that were not significantly different from normal controls (p > 0.05). CONCLUSION: Compared with Le Fort III distraction, Le Fort II distraction with simultaneous zygomatic repositioning normalizes the position and the shape of the Apert face. CLINICAL QUESTION/LEVEL OF EVIDENCE: Therapeutic, III.
25693342	[Air-Q  intubating laryngeal airway as a conduit for tracheal intubation in a patient with Apert syndrome: a case report].	We present a case of an 18-year-old male who underwent strabismus operation under general anesthesia. In his childhood, tracheostomy had been performed for the repair of cleft lip and palate. His Mallampati classification was IV and preoperative endoscopic examination revealed megaloglossia and severe airway narrowing. For possible difficult airway, intubating laryngeal airway (air-Q , size 2.5) was used for tracheal intubation. Following insertion of air-Q , trachea was intubated via air-Q  guided with fiberscope. The patient was ventilated via tracheal tube with the air-Q  remaining in place during the operation. air-Q  can be effectively utilized for airway management for an adult Apert syndrome patient
