PMID	Title	Abstract
39514033	Real-time measurement of radiation exposure in interventional radiologists during CT-guided intrathecal injections of nusinersen.	PURPOSE: Some patients with spinal muscular atrophy and scoliosis require CT guidance during injections of nusinersen. The radiation applied to the operator in such procedures becomes an important issue in terms of staff health and safety. The aim of the study was to assess the operator's radiation exposure during CT-guided nusinersen injections in patients with spinal muscular atrophy and scoliosis. METHODS: Consecutive 40 CT-guided nusinersen injections were analyzed in terms of operator's radiation exposure measured in real time. RESULTS: The median radiation dose measured under the physician's lead apron and patient dose in terms of DLP was 0.20 microSv and 31.90 mGy*cm respectively. The radiation doses were significantly higher (p = 0.047) in patients with spinal instrumentation. CONCLUSION: The results show that CT-guided nusinersen injection is a relatively safe procedure in terms of operator's radiation exposure. This can allow for interventional radiologists to perform more procedures without exceeding their annual dose limit.
40153758	Research trends on spinal muscular atrophy from 1995 to 2023: A bibliometric analysis.	BACKGROUND: Spinal muscular atrophy (SMA) is a neuromuscular disease characterized by progressive muscle weakness due to motor neuron degeneration. The discovery of the survival motor neuron 1 (SMN1) gene in 1995 revolutionized SMA research, leading to significant therapeutic advancements. This bibliometric analysis aimed to explore global trends in SMA research and therapy, with a particular focus on China. METHODS: A comprehensive database search identified 4506 relevant publications (3812 articles, 694 reviews) published between 1995 and 2023. Bibliometric tools were used to analyze publication trends, collaborations, and research topics. RESULTS: SMA research has experienced substantial growth, with the United States leading in publications followed by the United Kingdom and Germany. China has shown increasing engagement in this field. Key research areas include genetic and molecular mechanisms, survival motor neuron gene therapy, antisense oligonucleotides, and muscle strength-promoting factors. Chinese researchers have contributed significantly to these areas, with a higher reporting frequency of SMA-related topics compared to other countries. CONCLUSION: This bibliometric analysis provides a comprehensive overview of global SMA research, highlighting significant advancements, and identifying future directions. The findings offer valuable insights for researchers, clinicians, and policymakers in China to ensure alignment with global medical advancements and improve the lives of individuals affected by SMA.
38360004	RNA therapeutics for treatment of diabetes.	Diabetes is an ongoing global problem as it affects health of more than 537 million people around the world. Diabetes leaves many serious complications that affect patients and can cause death if not detected and treated promptly. Some of the complications of diabetes include impaired vascular system, increased risk of stroke, neurological diseases that cause pain and numbness, diseases related to the retina leading to blindness, and other complications affecting kidneys, heart failure, muscle weakness, muscle atrophy. All complications of diabetes seriously affect the health of patients. Recently, gene therapy has emerged as a viable treatment strategy for various diseases. DNA and RNA are among the target molecules that can change the structure and function of proteins and are effective methods of treating diseases, especially genetically inherited diseases. RNA therapeutics has attracted deep interest as it has been approved for application in the treatment of functional system disorders such as spinal muscular atrophy, and muscular dystrophy. In this review, we cover the types of RNA therapies considered for treatment of diabetes. In particular, we delve into the mechanism of action of RNA therapies for diabetes, and studies involving testing of these RNA therapies. Finally, we have highlighted the limitations of the current understanding in the mechanism of action of RNA therapies.
39848090	A 7-year delayed diagnosis in a case of spinal muscular atrophy.	BACKGROUND: Most cases of spinal muscular atrophy (SMA) can be diagnosed by copy number analysis of survival motor neuron (SMN) 1. However, a small number of cases of SMA can only be diagnosed by sequencing analysis. We present a case of SMA diagnosed 7 years after the onset of symptoms. CASE REPORT: She was a 12-year-old girl of Sri Lankan origin. At age 5, she began to fall easily. She had normal intellectual development, and electromyography suggested a neurogenic disorder. Copy number analysis of SMN1 exons 7 and 8 via polymerase chain reaction revealed at least one copy of SMN1. Exome sequence analysis for neuromuscular disorders panel could not detect the pathogenic mutation. She moved to Japan at the age of 12 years. Sequencing analysis later identified a novel mutation in SMN1 at the same locus as previously reported (c.284G>A: p.Gly95Glu). Multiple ligation-dependent probe amplification indicated she had two copies of SMN2. She was diagnosed with SMA type 3b and treated with nusinersen. DISCUSSION: In patients with SMA, 2-5 % have a point mutation or a small insertion/deletion in SMN1. Since copy number analysis cannot detect such mutations, sequencing analysis is required. Two copies of SMN2 often result in SMA type 1 or 2, but her mild symptoms of SMA type 3b may be due to a combination of a point mutation and a deletion in SMN1. CONCLUSION: Even if genetic testing has been performed at previous institutions, sequencing analysis should be considered if the patient's symptoms are consistent with SMA.
38898231	Gene therapy for CNS disorders: modalities, delivery and translational challenges.	Gene therapy is emerging as a powerful tool to modulate abnormal gene expression, a hallmark of most CNS disorders. The transformative potentials of recently approved gene therapies for the treatment of spinal muscular atrophy (SMA), amyotrophic lateral sclerosis (ALS) and active cerebral adrenoleukodystrophy are encouraging further development of this approach. However, most attempts to translate gene therapy to the clinic have failed to make it to market. There is an urgent need not only to tailor the genes that are targeted to the pathology of interest but to also address delivery challenges and thereby maximize the utility of genetic tools. In this Review, we provide an overview of gene therapy modalities for CNS diseases, emphasizing the interconnectedness of different delivery strategies and routes of administration. Important gaps in understanding that could accelerate the clinical translatability of CNS genetic interventions are addressed, and we present lessons learned from failed clinical trials that may guide the future development of gene therapies for the treatment and management of CNS disorders.
39191071	Neurosurgical gene therapy for central nervous system diseases.	Viral vector mediated gene therapies for neurodegenerative and neurodevelopmental conditions that require neurosurgical administration continue to expand. We systematically reviewed the National Institutes of Health (NIH) ClinicalTrials.gov database to identify all clinical trials studying in-vivo viral vector mediated gene therapies targeted to the CNS for neurodegenerative and neurodevelopmental diseases. We isolated studies which delivered therapies using neurosurgical approaches: intracisternal, intraventricular, and/or intraparenchymal. Clinical trials primarily registered in international countries were included if they were referenced by an NIH registered clinical trial. We performed a scoping review to identify the preclinical studies that supported each human clinical trial. Key preclinical and clinical data were aggregated to characterize vector capsid design, delivery methods, gene expression profile, and clinical benefit. A total of 64 clinical trials were identified in active, completed, terminated, and long-term follow-up stages. A range of CNS conditions across pediatric and adult populations are being studied with CNS targeted viral vector gene therapy, including Alzheimer's disease, Parkinson's disease, AADC deficiency, sphingolipidoses, mucopolysaccharidoses, neuronal ceroid lipofuscinoses, spinal muscular atrophy, adrenoleukodystrophy, Canavan disease, frontotemporal dementia, Huntington's disease, Rett syndrome, Dravet syndrome, mesial temporal lobe epilepsy, and glutaric acidemia. Adeno-associated viral vectors (AAVs) were utilized by the majority of tested therapies, with vector serotypes, regulatory elements, delivery methods, and vector monitoring varying based on the disease being studied. Intraparenchymal delivery has evolved significantly, with MRI-guided convection-enhanced delivery established as a gold standard method for pioneering novel gene targets.
38888134	Impact of Spinal Surgery on Intrathecal Nusinersen Injections in Pediatric Spinal Muscular Atrophy.	BACKGROUND: Complex spinal deformities necessitate surgical interventions that may intervene with intrathecal injections in patients with spinal muscular atrophy (SMA). This study aimed to determine the effect of spinal deformity correction surgery on nusinersen administration. METHODS: Pediatric patients with SMA, operated by a single surgeon, either via magnetically controlled growing rod (MCGR) or definitive fusion (DF) with skip instrumentation, were evaluated retrospectively in terms of safety and feasibility of intrathecal injections. Patients' and their parents' perspectives were evaluated through a questionnaire regarding any shift in the setting of injections. RESULTS: Fourteen patients with 15 spinal surgeries (10 MCGR and 5 DF) were included. Eleven patients received intrathecal treatment both before and after the surgery. Preoperative (n=3) and postoperative (n=9) fluoroscopic guidance was required leading to a shift in the application settings in 6 patients. Of 106 preoperative injections, 15% required fluoroscopy and 2% required anesthesia. Postoperatively, of 88 injections, 73% required fluoroscopy and 26% required anesthesia. No patients discontinued intrathecal injections due to technical difficulties associated with the spinal surgery. CONCLUSIONS: This study demonstrates that spinal surgery does not prevent safe and successful intrathecal nusinersen injections. In the DF group, the skip instrumentation technique provided access to interlaminal space for intrathecal injections. In either surgical group, no further auxillary approach was required. Modifications in the injection technique require an institutional approach, and concerns of patients and their families should be addressed accordingly. LEVEL OF EVIDENCE: IV.
39987313	Multiple respiratory assessment and thresholds for noninvasive ventilation in adult patients with spinal muscular atrophy.	This study aimed to examine feasibility of inspiratory muscle strength tests, such as maximal inspiratory pressure (MIP) and sniff nasal inspiratory pressure (SNIP) in adult patients affected by spinal muscular atrophy (SMA), as well as their ability, along with forced vital capacity (FVC), to predict noninvasive ventilation (NIV) needs. Additionally, we evaluated feasibility and effectiveness of respiratory oscillometric measurements in the same patients. Twenty patients were retrospectively evaluated. NIV requirement was considered as peak nocturnal transcutaneous PCO2 > 49 mmHg, according to the cut-off used by Ward et al. MIP and SNIP were feasible in all patients. SNIP had significantly higher values (p < 0.001) and poorly agreed with MIP. ROC analysis revealed MIP as a weak predictor for NIV initiation (AUC = 0.57), while FVC (AUC 0.78, best cut-off 20% of predicted) and SNIP (AUC 0.84, best cut-off 61 cmH2O) were more effective. Oscillometry was performed in 11 patients. Reactance was abnormal in six of them and was significantly correlated with FVC (rho = 0.70, p = 0.01) and SNIP (rho = 0.72, p = 0.007), but not with MIP. In adult SMA patients, both MIP and SNIP are feasible, but SNIP is a better predictor of NIV needs, similar to FVC. Optimal predictive thresholds differed from those previously observed in neuromuscular disease. Oscillometric measurements may help to estimate FVC and SNIP in poorly collaborating patients.
39426797	Clinicogenetic characterization and response to disease-modifying therapies in spinal muscular atrophy: real-world experience from a reference center in Southern Brazil.	OBJECTIVE: Spinal Muscular Atrophy linked to chromosome 5q (SMA) is an autosomal recessive neurodegenerative disease characterized by progressive proximal muscle atrophy and weakness. This study addresses the scarcity of research on novel disease-modifying therapies for SMA in Latin America by reporting a real-world experience in Southern Brazil. METHODOLOGY: This is a single-center historical cohort that included all patients diagnosed with spinal muscular atrophy at a Regional Reference Service for rare diseases. RESULTS: Eighty-one patients were included, of whom 7 died during follow-up. Of the remaining 74 patients, 5.4 % were classified as pre-symptomatic, 24.3 % with SMA type 1, 28.4 % with type 2, 36.5 % with type 3, and 5.4 % with type 4. The mean follow-up time ranged from 1.8 years for pre-symptomatic cases to 8.7 years for SMA types 2 and 3. Approximately 42 % of these patients received specific disease-modifying therapy, of these, 96.8 % received Nusinersen, with 19.4 % transitioning to gene therapy using Onasemnogene Abeparvovec, and 6.4 % starting Risdiplam. Most patients with SMA type 1 were on disease-modifying treatment, whereas only slightly over a third of patients with type 2 and about 10 % of type 3 were receiving such treatments. Among treated patients, 80 % demonstrated improvement in motor performance during the follow-up, with a lesser therapeutic response being associated with late initiation of treatment and low motor function scores at baseline. CONCLUSION: This real-world study reinforces the effectiveness of disease-modifying therapies for SMA in Brazil within the context of low- and middle-income countries, which is greater the earlier and the better the patient's functional status.
39958595	Triumphs, Trials, and Future Considerations in Genetic Therapies for Hereditary Neuromuscular Diseases.	Neuromuscular diseases include conditions that affect the spinal motor neurons, peripheral nerves, neuromuscular junctions, and muscles, and they can result from acquired and inherited causes. The number of genetic therapies targeting the inherited causes of neuromuscular diseases has surged in the last decade. This review aims to highlight the current state of genetic therapies within the framework of precision medicine, focusing on the achievements and the gaps that remain. A major emphasis is on spinal muscular atrophy, Duchenne muscular dystrophy, and amyotrophic lateral sclerosis, as these neuromuscular diseases have seen tremendous recent advancements. We will also discuss the future considerations necessary to accelerate the development of next-generation genetic therapies and enhance therapeutic outcomes for patients with neuromuscular diseases.
39010073	A horizontal and perpendicular interlaminar approach for intrathecal nusinersen injection in patients with spinal muscular atrophy and scoliosis: an observational study.	BACKGROUND: Lumbar puncture is challenging for patients with scoliosis. Previous ultrasound-assisted techniques for lumbar puncture used the angle of the probe as the needle trajectory; however, reproducing the angle is difficult and increases the number of needle manipulations. In response, we developed a technique that eliminated both the craniocaudal and lateromedial angulation of the needle trajectory to overall improve this technique. We assessed the feasibility and safety of this method in patients with scoliosis and identify factors related to difficult lumbar puncture. METHODS: Patients with spinal muscular atrophy and scoliosis who were referred to the anesthesia department for intrathecal nusinersen administrations were included. With a novel approach that utilized patient position and geometry, lumbar puncture was performed under ultrasound guidance. Success rates, performance times and adverse events were recorded. Clinical-demographic and spinal radiographic data pertaining to difficult procedures were analyzed. RESULTS: Success was achieved in all 260 (100%) lumbar punctures for 44 patients, with first pass and first attempt success rates of 70% (183/260) and 87% (226/260), respectively. Adverse events were infrequent and benign. Higher BMI, greater skin dural sac depth and smaller interlaminar size might be associated with greater difficulty in lumbar puncture. CONCLUSIONS: The novel ultrasound-assisted horizontal and perpendicular interlaminar needle trajectory approach is an effective and safe method for lumbar puncture in patients with spinal deformities. This method can be reliably performed at the bedside and avoids other more typical and complex imaging such as computed tomography guided procedure.
38856793	Novel Gene Therapy Approaches for Targeting Neurodegenerative Disorders: Focusing on Delivering Neurotrophic Genes.	Neurodegenerative illnesses (NDDs) like Alzheimer's, Parkinson's, amyotrophic lateral sclerosis, spinal muscular atrophy, and Huntington's disease have demonstrated considerable potential for gene therapy as a viable therapeutic intervention. NDDs are marked by the decline of neurons, resulting in changes in both behavior and pathology within the body. Strikingly, only symptomatic management is available without a cure for the NDDs. There is an unmet need for a permanent therapeutic approach. Many studies have been going on to target the newer therapeutic molecular targets for NDDs including gene-based therapy. Gene therapy has the potential to provide therapeutic benefits to a large number of patients with NDDs by offering mechanisms including neuroprotection, neuro-restoration, and rectification of pathogenic pathways. Gene therapy is a medical approach that aims to modify the biological characteristics of living cells by controlling the expression of specific genes in certain neurological disorders. Despite being the most complex and well-protected organ in the human body, there is clinical evidence to show that it is possible to specifically target the central nervous system (CNS). This provides hope for the prospective application of gene therapy in treating NDDs in the future. There are several advanced techniques available for using viral or non-viral vectors to deliver the therapeutic gene to the afflicted region. Neurotrophic factors (NTF) in the brain are crucial for the development, differentiation, and survival of neurons in the CNS, making them important in the context of various neurological illnesses. Gene delivery of NTF has the potential to be used as a therapeutic approach for the treatment of neurological problems in the brain. This review primarily focuses on the methodologies employed for delivering the genes of different NTFs to treat neurological disorders. These techniques are currently being explored as a viable therapeutic approach for neurodegenerative diseases. The article exclusively addresses gene delivery approaches and does not cover additional therapy strategies for NDDs. Gene therapy offers a promising alternative treatment for NDDs by stimulating neuronal growth instead of solely relying on symptom relief from drugs and their associated adverse effects. It can serve as a long-lasting and advantageous treatment choice for the management of NDDs. The likelihood of developing NDDs increases with age as a result of neuronal degradation in the brain. Gene therapy is an optimal approach for promoting neuronal growth through the introduction of nerve growth factor genes.
39111255	Risk-benefit profile of onasemnogene abeparvovec in older and heavier children with spinal muscular atrophy type 1.	Spinal muscular atrophy (SMA) is an autosomal recessive disorder with progressive muscle atrophy and weakness, caused by biallelic mutations in the survival motor neuron 1 (SNM1) gene. Onasemnogene abeparvovec (OA) is an approved gene replacement therapy for patients with SMA. We report on two patients with SMA type 1, weighing 20 kg, previously treated with Nusinersen, who received OA infusion at 7 years of age. To our knowledge, these two patients are the heaviest treated in the real-world and we describe their different courses after gene therapy, including liver impairment requiring long-term steroid treatment and additional immunosuppression, with only transitory improvement in functional outcomes. Our cases illustrate how careful risk-benefit consideration is required in treating older and heavier SMA patients with OA, especially in view of the multiple treatment choices available for older patients with SMA.
38905882	An updated systematic review on spinal muscular atrophy patients treated with nusinersen, onasemnogene abeparvovec (at least 24 months), risdiplam (at least 12 months) or combination therapies.	OBJECTIVE: This systematic review provides an update on outcomes for patients with spinal muscular atrophy (SMA) type 1 to 4 treated with approved therapeutics, including the most recent, risdiplam, for an observation period of up to 48 months. METHODS: A systematic literature search was conducted in July 2023 in four databases. Selected publications were assessed for internal validity and risk of bias by two authors and relevant data were extracted into standardised tables. Results were summarised narratively as substantial heterogeneity of studies prevents meaningful quantitative analysis. RESULTS: Twenty observational studies and one RCT were included in the analysis, fifteen studies on nusinersen, one on onasemnogene abeparvovec and two on risdiplam. Evidence supports the effectiveness of the therapies in motor function improvement for up to 48 months of follow-up in the SMA types specified in their respective indications. Better results were observed with earlier treatment initiation and higher baseline function. Whilst motor improvement was consistently observed, regardless of SMA type or treatment used, we noted no significant improvements in respiratory and nutritional outcomes. Quality of life endpoints were rarely investigated. Adverse events were common but seldom classified as treatment-related except for post-lumbar puncture syndrome, which was frequently reported across nusinersen studies. CONCLUSION: The treatment of SMA with the new therapies changes the disease phenotype with changes in motor function far exceeding any improvement in respiratory and nutritional function. Questions persist on long-term efficacy, potential regressions, impact on quality of life and social functioning, therapy duration, and discontinuation indicators.
39973581	Experiences of families of children with spinal muscular atrophy and the healthcare professionals supporting them during the COVID-19 pandemic: A nationwide study.	PURPOSE: This study aimed to explore how parents and grandparents of children with spinal muscular atrophy (SMA) perceived how the COVID-19 pandemic affected their access to medication and physiotherapy. Further, healthcare professionals' experiences of the care of children with SMA during the pandemic were explored. METHODS: Thirty-nine parents and three grandmothers of 28 children with SMA answered a web-based survey at two time-points. Telephone follow-ups were conducted with seven of the parents. Parallel focus group interviews were conducted with three interdisciplinary teams of healthcare professionals. RESULTS: Results showed that 21 family members, 12 children, and nine parents in the study tested positive for COVID-19 during the pandemic. None of the children became seriously ill. All respondents, however, indicated that the pandemic had a significant impact on their everyday life. It made socializing difficult for the children and reduced their access to physiotherapy, hydrotherapy, and personal care attendants. The pandemic also influenced the location of some nusinersen treatments. The professionals reported that, although much of their work continued as usual, they experienced increased stress from their role in nusinersen assessments. CONCLUSION: These results suggest that it may be valuable to find ways for healthcare professionals to support each other and to support their efforts to help severely ill children and their families now that healthcare systems have opened up again.
