PMID	Title	Abstract
21992158	Treatment of chronic chest wall pain in a patient with Loeys-Dietz syndrome using spinal cord stimulation.	OBJECTIVE: Spinal cord stimulation (SCS) has been used with increased frequency for the treatment of intractable pain including chronic chest pain. METHODS: The patient with a history of Loeys-Dietz syndrome who underwent repair of pectus excavatum with subsequent chronic chest wall pain underwent an uneventful SCS trial with percutaneous epidural placement of two temporary eight-electrode leads placed at the level of T3-T4-T5. RESULTS: After experiencing excellent pain relief over the next two days, the patient was implanted with permanent leads and rechargeable generator four weeks later and reported sustained pain relief at 12-month follow-up visit. CONCLUSION: SCS provides an effective, alternative treatment option for select patients with Loeys-Dietz syndrome who underwent repair of pectus excavatum with subsequent chronic chest wall pain who have failed conservative treatment. SCS may provide pain relief with advantages over conservative treatments and more invasive techniques.
24045763	A patient with Loeys-Dietz syndrome treated with chemoradiotherapy for an oropharyngeal carcinoma.	We present the first published case of a patient with Loeys-Dietz syndrome (LDS) who was treated with radical chemoradiotherapy for an oropharyngeal carcinoma. In view of this newly recognised connective tissue disease, the uncertainty of severe toxicity from chemoradiotherapy to treat a potentially curative cancer posed a management challenge. The patient was treated with chemoradiotherapy and remains well with no evidence of recurrence at 3 years. Furthermore, we have observed minimal late effects secondary to chemoradiotherapy at 3 years following the completion of treatment suggesting that the underlying pathogenesis of LDS may provide an interesting human model to further elucidate the complex interactions of transforming growth factor beta1 (TGF-beta1) and tissue fibrosis secondary to chemoradiotherapy. A review of LDS as well as the association of TGF-beta1 expression and tissue fibrosis is presented. 
26761529	Pre- and Postoperative Imaging of the Aortic Root.	Three-dimensional datasets acquired using computed tomography and magnetic resonance imaging are ideally suited for characterization of the aortic root. These modalities offer different advantages and limitations, which must be weighed according to the clinical context. This article provides an overview of current aortic root imaging, highlighting normal anatomy, pathologic conditions, imaging techniques, measurement thresholds, relevant surgical procedures, postoperative complications and potential imaging pitfalls. Patients with a range of clinical conditions are predisposed to aortic root disease, including Marfan syndrome, bicuspid aortic valve, vascular Ehlers-Danlos syndrome, and Loeys-Dietz syndrome. Various surgical techniques may be used to repair the aortic root, including placement of a composite valve graft, such as the Bentall and Cabrol procedures; placement of an aortic root graft with preservation of the native valve, such as the Yacoub and David techniques; and implantation of a biologic graft, such as a homograft, autograft, or xenograft. Potential imaging pitfalls in the postoperative period include mimickers of pathologic processes such as felt pledgets, graft folds, and nonabsorbable hemostatic agents. Postoperative complications that may be encountered include pseudoaneurysms, infection, and dehiscence. Radiologists should be familiar with normal aortic root anatomy, surgical procedures, and postoperative complications, to accurately interpret pre- and postoperative imaging performed for evaluation of the aortic root. Online supplemental material is available for this article.
25203753	Hemodynamic instability during anesthesia in an adolescent with Loeys-Dietz syndrome: a case report.	We present a case of a 12-year-old male with Loeys-Dietz syndrome (LDS), a rare life-threatening genetic disorder. Multiple manifestations of LDS were present, including easy bruising, aortic root dilatation, multiple areas of vessel tortuosity, and joint laxity. The patient's medications included a beta-blocker and an angiotensin II receptor antagonist for prophylaxis against further aortic root dilatation due to his LDS. He experienced intraoperative hemodynamic instability and became pulseless during an orthopedic procedure, which had to be abandoned. Anesthesia was reattempted 2 days after cessation of the patient's antihypertensive medications and was successful with only minor postoperative hypertension. 
38837500	Delayed diagnosis of Loeys-Dietz syndrome revealed through atrial septal defect with pulmonary artery dilation.	Loeys-Dietz syndrome (LDS) is an autosomal-dominant connective tissue disorder associated with mutations in the transforming growth factor beta receptor. It is characterized by distinctive craniofacial changes, skeletal features, and cardiovascular complications. We present a case of a 24-year-old male with development delay and a one-year history of progressively worsening dyspnea on moderate exertion and orthopnea. Echocardiography revealed right atrial and right ventricle dilation, right ventricle hypertrophy, atrial septal defect, and aneurysmal dilation of the pulmonary artery trunk. This case underscores the importance of early detection and comprehensive imaging in patients suspected of having LDS, particularly considering the potential for atypical vascular manifestations.
29889773	Spondylolisthesis is Common, Early, and Severe in Loeys-Dietz Syndrome.	BACKGROUND: We studied the prevalence and treatment outcomes of spondylolisthesis in patients with Loeys-Dietz syndrome (LDS). METHODS: Clinical data and lumbosacral imaging of 138 patients with LDS were reviewed. Spondylolisthesis (L4-L5 or L5-S1) and spondylolysis were characterized by multimodal imaging and correlated with clinical data. Treatments and outcomes were characterized for patients with spondylolisthesis. Associations were determined using the Fisher exact, Mann-Whitney, and Student t tests (alpha=0.05). RESULTS: Twenty-four patients (17%) had spondylolysis and 23 (17%) had spondylolisthesis. Median age at spondylolisthesis diagnosis was 11 (interquartile range, 9.5) years. In patients in whom measurement was possible (n=20), mean (+-SD) slip was 48% (+-35%). Nineteen patients had L5-S1 slip and 4 had L4-L5 slip. Of the patients with spondylolisthesis, 5 had no evidence of spondylolysis; of those with spondylolysis, all but 6 had spondylolisthesis. Eleven patients with spondylolisthesis underwent posterior spinal fusion (PSF) to treat slip progression, pain, and/or neurological deficit. Spondylolisthesis recurred in 1 patient who underwent PSF with bone graft arthrodesis alone (no instrumentation). The other 10 patients underwent PSF with instrumentation and fusion. Three patients additionally underwent Bohlman interbody fusion. Two patients developed implant failure. S2 fixation was performed at revision to achieve fusion in these patients. Mean Meyerding grade improved in patients who underwent arthrodesis, from 3.9 (+-1.2) to 1.9 (+-1.3) (P=0.002). Complications were 2 cerebrospinal fluid leaks, 2 transient postoperative paresthesias, and 1 case each of pseudarthrosis at S1-S2, wound dehiscence, and transient urinary incontinence. No significant associations between LDS type and lumbosacral abnormalities were found. CONCLUSIONS: High-grade spondylolisthesis is common in LDS and usually associated with spondylolysis. Patients requiring surgery for spondylolisthesis present during childhood and do well after instrumented PSF. Interbody fusion and stabilization of S1 and S2 can prevent physeal deformation. LDS should be considered in patients with high-grade spondylolisthesis. Patients with LDS should be monitored for spondylolisthesis and spondylolysis starting when they are young. LEVEL OF EVIDENCE: Level IV-retrospective study.
22047832	Endovascular repair of an internal mammary artery aneurysm in a patient with Loeys-Dietz syndrome.	Loeys-Dietz syndrome is a condition that predisposes the development of central and peripheral arterial aneurysms and dissections. The standard approach for treatment of these lesions has been open repair. We present the case of a 34-year-old woman with a previous history of multiple open aortic repairs who presented with a right large internal mammary artery aneurysm. The patient was successfully treated with endovascular coil embolization. This case report demonstrates the feasibility of using endovascular interventions to treat unusual aneurysms in patients with Loeys-Dietz syndrome.
29524015	Hemophagocytic Lymphohistiocytosis in Loeys-Dietz Syndrome.	
30833837	Preventing a Catastrophe: Increasing Awareness of Loeys-Dietz Syndrome.	Loeys-Dietz syndrome is a genetic disorder that predisposes patients to aortic aneurysms. If left untreated, the natural history of the associated aortopathy often culminates in fatal aortic dissection. We describe the case of a 21-year-old man who was diagnosed with Loeys-Dietz syndrome after 2 family members died of aortic dissection. This case highlights the importance of increased physician awareness of this syndrome, which can play a crucial role in preventing premature sudden cardiac death caused by aortic catastrophe.
33494990	Postpartum Stanford type B aortic dissection in a woman with Loeys-Dietz syndrome who underwent a prophylactic aortic root replacement before conception: A case report.	OBJECTIVE: Loeys-Dietz syndrome (LDS) is associated with a higher risk of aortic dissections (ADs) during pregnancy and postpartum. However, there is limited evidence about the perinatal management of LDS patients who have undergone prophylactic aortic root replacements (ARRs) before conception. CASE REPORT: We present the case of a 28-year-old nulliparous pregnant woman with LDS with a pathogenic variant within exon 5 of TGFBR2 (c.1379G > T, p.[Arg460Leu]), who underwent an ARR at 20 years of age. Cardiac echocardiography did not show any significant changes in the aorta during pregnancy, and her blood pressure remained normal. She had a cesarean section at 37 weeks of gestation. She developed an acute Stanford type B AD extending from the aortic arch to the infrarenal aorta 8 days postpartum and underwent a total arch replacement. CONCLUSION: This case report suggests that patients with LDS after prophylactic ARRs still possess a risk for Stanford type B ADs.
