38171021	The role of hypermutation and collateral sensitivity in antimicrobial resistance diversity of <i>Pseudomonas aeruginosa</i> populations in cystic fibrosis lung infection.Upon infection in the cystic fibrosis (CF) lung, <i>Pseudomonas aeruginosa</i> rapidly acquires genetic mutations, especially in genes involved in antimicrobial resistance (AMR), often resulting in diverse, treatment-resistant populations. However, the role of bacterial population diversity within the context of chronic infection is still poorly understood. In this study, we found that hypermutator strains of <i>P. aeruginosa</i> in the CF lung undergoing treatment with tobramycin evolved increased sensitivity to tobramycin relative to non-hypermutators within the same population. This finding suggests that antimicrobial treatment may only exert weak selection pressure on <i>P. aeruginosa</i> populations in the CF lung. We further found no evidence for collateral sensitivity in these clinical populations, suggesting that collateral sensitivity may not be a robust, naturally occurring phenomenon for this microbe.
38169295	An <i>in vitro</i> medium for modeling gut dysbiosis associated with cystic fibrosis.Cystic fibrosis is an autosomal recessive disease that disrupts ion transport at mucosal surfaces, leading to mucus accumulation and altered physiology of both the lungs and the intestines, among other organs, with the resulting altered environment contributing to an imbalance of microbial communities. Culture media representative of the CF airway have been developed and validated; however, no such medium exists for modeling the CF intestine. Here, we develop and validate a first-generation culture medium inclusive of features that are altered in the CF colon. Our findings suggest this novel medium, called CF-MiPro, as a maintenance medium for CF gut microbiome samples and a flexible tool for studying key drivers of CF-associated gut dysbiosis.
38206016	The mechanism of action of auranofin analogs in <i>B. cenocepacia</i> revealed by chemogenomic profiling.The Burkholderia cepacia complex is a group of multidrug-resistant bacteria that can cause infections in the lungs of people with the autosomal recessive disease, cystic fibrosis. Specifically, the bacterium Burkholderia cenocepacia can cause severe infections, reducing lung function and leading to a devastating type of sepsis, cepacia syndrome. This bacterium currently does not have an accepted antibiotic treatment plan because of the wide range of antibiotic resistance. Here, we further the research on auranofin analogs as antimicrobials by finding the mechanism of action of these potent bactericidal compounds, using a powerful technique called BarSeq, to find the global response of the cell when exposed to an antimicrobial.
38231535	NorA efflux pump mediates <i>Staphylococcus aureus</i> response to <i>Pseudomonas aeruginosa</i> pyocyanin toxicity.Endogenous transporters protect <i>Staphylococcus aureus</i> against antibiotics and also contribute to bacterial defense from environmental toxins. We evaluated the effect of overexpression of four efflux pumps, NorA, NorB, NorC, and Tet38, on <i>S. aureus</i> survival following exposure to pyocyanin (PYO) of <i>Pseudomonas aeruginosa</i>, using a well diffusion assay. We measured the PYO-created inhibition zone and found that only an overexpression of NorA reduced <i>S. aureus</i> susceptibility to pyocyanin killing. The MIC<sub>PYO</sub> of the NorA overexpressor increased threefold compared to that of wild-type RN6390 and was reduced 2.5-fold with reserpine, suggesting that increased NorA efflux caused PYO resistance. The PYO-created inhibition zone of a <i>DnorA</i> mutant was consistently larger than that of a plasmid-borne NorA overexpressor. PYO also produced a modest increase in <i>norA</i> expression (1.8-fold at 0.25 ug/mL PYO) that gradually decreased with increasing PYO concentrations. Well diffusion assays carried out using <i>P. aeruginosa</i> showed that <i>DnorA</i> mutant was less susceptible to killing by PYO-deficient mutants PA14<i><sub>phzM</sub></i> and PA14<i><sub>phzS</sub></i> than to killing by PA14. NorA overexpression led to reduced killing by all tested <i>P. aeruginosa</i>. We evaluated the NorA-PYO interaction using a collection of 22 clinical isolates from adult and pediatric cystic fibrosis (CF) patients, which included both <i>S. aureus</i> (CF-SA) and <i>P. aeruginosa</i> (CF-PA). We found that when isolated alone, CF-PA and CF-SA expressed varying levels of PYO and <i>norA</i> transcripts, but all four CF-PA/CF-SA pairs isolated concurrently from CF patients produced a low level of PYO and low <i>norA</i> transcript levels, respectively, suggesting a partial adaptation of the two bacteria in circumstances of persistent co-colonization.
38217903	Lung injuries induced by ozone exposure in female mice: Potential roles of the gut and lung microbes.Ozone (O<sub>3</sub>) is one of the most harmful pollutants affecting health. However, the potential effects of O<sub>3</sub> exposure on microbes in the gut-lung axis related to lung injuries remain elusive. In this study, female mice were exposed to 0-, 0.5- and 1-ppm O<sub>3</sub> for 28 days, followed by routine blood tests, lung function tests and histopathological examination of the colon, nasal cavity and lung. Mouse faeces and lungs were collected for 16s rRNA sequencing to assess the overall microbiological profile and screen for key differential enriched microbes (DEMs). The key DEMs in faecal samples were Butyricimonas, Rikenellaceae RC9 and Escherichia-Shigella, whereas those in lung samples were DNF00809, Fluviicola, Bryobacter, Family XII AD3011 group, Sharpea, MND1 and unclassified Phycisphaeraceae. After a search in microbe-disease databases, these key DEMs were found to be associated with lung diseases such as lung neoplasms, cystic fibrosis, pneumonia, chronic obstructive pulmonary disease, respiratory distress syndrome and bronchiectasis. Subsequently, we used transcriptomic data from Gene Expression Omnibus (GEO) with exposure conditions similar to those in this study to cross-reference with Comparative Toxicogenomic Database (CTD). Il-6 and Ccl2 were identified as the key causative genes and were validated. The findings of this study suggest that exposure to O<sub>3</sub> leads to significant changes in the microbial composition of the gut and lungs. These changes are associated with increased levels of inflammatory factors in the lungs and impaired lung function, resulting in an increased risk of lung disease. Altogether, this study provides novel insights into the role of microbes present in the gut-lung axis in O<sub>3</sub> exposure-induced lung injury.
38201212	Paralogue-Specific Roles of SUMO1 and SUMO2/3 in Protein Quality Control and Associated Diseases.Small ubiquitin-related modifiers (SUMOs) function as post-translational protein modifications and regulate nearly every aspect of cellular function. While a single ubiquitin protein is expressed across eukaryotic organisms, multiple SUMO paralogues with distinct biomolecular properties have been identified in plants and vertebrates. Five SUMO paralogues have been characterized in humans, with SUMO1, SUMO2 and SUMO3 being the best studied. SUMO2 and SUMO3 share 97% protein sequence homology (and are thus referred to as SUMO2/3) but only 47% homology with SUMO1. To date, thousands of putative sumoylation substrates have been identified thanks to advanced proteomic techniques, but the identification of SUMO1- and SUMO2/3-specific modifications and their unique functions in physiology and pathology are not well understood. The SUMO2/3 paralogues play an important role in proteostasis, converging with ubiquitylation to mediate protein degradation. This function is achieved primarily through SUMO-targeted ubiquitin ligases (STUbLs), which preferentially bind and ubiquitylate poly-SUMO2/3 modified proteins. Effects of the SUMO1 paralogue on protein solubility and aggregation independent of STUbLs and proteasomal degradation have also been reported. Consistent with these functions, sumoylation is implicated in multiple human diseases associated with disturbed proteostasis, and a broad range of pathogenic proteins have been identified as SUMO1 and SUMO2/3 substrates. A better understanding of paralogue-specific functions of SUMO1 and SUMO2/3 in cellular protein quality control may therefore provide novel insights into disease pathogenesis and therapeutic innovation. This review summarizes current understandings of the roles of sumoylation in protein quality control and associated diseases, with a focus on the specific effects of SUMO1 and SUMO2/3 paralogues.
38197494	A systematic review of attention-deficit/hyperactivity disorder in people living with cystic fibrosis.There is a lack of research that has focused on attention-deficit hyperactivity disorder (ADHD) in people with cystic fibrosis (pwCF). Given ADHD is associated with executive functioning impairments, exploring ADHD in the context of living with cystic fibrosis (CF) is of great importance. The purpose of the current systematic review was to examine ADHD in pwCF across the lifespan in terms of its prevalence, its impact on various health outcomes, and treatments for managing ADHD. This systematic review followed the guidelines of the Preferred Reporting Items for Systematic Reviews and Meta-Analyses. Articles reporting studies of any design that focused on ADHD in pwCF were included. Studies were excluded if they did not meet this criterion and if they were written in languages other than English. PsycINFO, MEDLINE, EMBASE, and CINAHL databases were searched. Search items were based on three concepts: (1) terms related to CF, (2) terms related to ADHD, and (3) terms related to age. Ten studies were included in this systematic review. Reported prevalence rates of ADHD in pwCF ranged from 5.26% to 21.9%. The reported relationships between ADHD and CF and other health outcomes is inconsistent. In terms of treatment considerations, pharmacological interventions and behavioural strategies for managing ADHD in the context of living with CF have been reported as being successful. Additional research is needed to further explore ADHD in the CF population and health variables that may be associated with CF prognosis.
38191649	A revised nomenclature for the lemur family of protein kinases.The lemur family of protein kinases has gained much interest in recent years as they are involved in a variety of cellular processes including regulation of axonal transport and endosomal trafficking, modulation of synaptic functions, memory and learning, and they are centrally placed in several intracellular signalling pathways. Numerous studies have also implicated role of the lemur kinases in the development and progression of a wide range of cancers, cystic fibrosis, and neurodegenerative diseases. However, parallel discoveries and inaccurate prediction of their kinase activity have resulted in a confusing and misleading nomenclature of these proteins. Herein, a group of international scientists with expertise in lemur family of protein kinases set forth a novel nomenclature to rectify this problem and ultimately help the scientific community by providing consistent information about these molecules.
38171775	Regulation of Chloride Channels by Epidermal Growth Factor Receptor-Tyrosine Kinase Inhibitor-Induced a-Defensin 5.Epidermal growth factor receptor tyrosine kinase inhibitors (EGFR-TKIs) are used to treat non-small cell lung cancer with EGFR mutations. However, first-generation erlotinib and second-generation afatinib often cause diarrhea, which may develop because of the association between EGFR-TKIs and the chloride channel or abnormalities in the intestinal microbiota due to disruption of the intestinal immune system. As reports on the effects of EGFR-TKIs on intestinal immunity are lacking, we aimed to determine whether the intestinal immune system is involved in the molecular effects of EGFR-TKIs on chloride channels using Caco-2 cells. Initially, we evaluated the association of chloride channels with a-defensin 5 (DEFA5), a marker of intestinal immunity. Erlotinib and afatinib significantly increased the extracellularly secreted DEFA5 level and autophagy-related 16-like 1 and X-box binding protein 1 transcript levels, indicative of enhanced granule exocytosis. Conversely, intracellular DEFA5 and Toll-like receptor 4 protein expression and tumor necrosis factor-a transcript levels decreased significantly, suggesting that Toll-like receptor 4 suppression repressed DEFA5 production. Furthermore, among the chloride channels, DEFA5 was found to significantly increase the transcript levels of cystic fibrosis transmembrane conductance regulators. These results indicate that DEFA5 plays a significant role in the mechanism of chloride channel-mediated diarrhea induced by EGFR-TKIs. Therefore, we successfully elucidated the potential host action of DEFA5 in cancer therapy for the first time.
38229125	Evaluation of the efficiency of nanomicellar formulation of fat-soluble vitamins in patients with cystic fibrosis: the study protocol for a randomized controlled trial.BACKGROUND: Cystic fibrosis is an inherited disease, which is caused by the CFTR protein defects due to mutations in the CFTR gene. Along with CFTR dysfunction, exocrine pancreatic insufficiency plays a key role in persistent fat malabsorption in CF patients; therefore, deficiency of fat-soluble vitamins (A, D, E, and K) is still a therapeutic challenge. Even with efficient pancreatic enzyme medication and CF-specific vitamins, many patients with CF have fat-soluble vitamins deficiency. The present study aims to evaluate the efficiency of nanomicelle formulation of fat-soluble vitamins in children with CF in order to achieve the appropriate serum levels of these vitamins. METHODS: This prospective, single-blind control trial will be conducted at the Akbar Children's Hospital in Mashhad, Iran. Patients with CF will be enrolled based on the eligibility criteria. The control group will receive the standard formulation of fat-soluble vitamins similar to the routine CF treatment, and for the intervention group, the nanomicelle formulation of fat-soluble vitamins will be administered for 3 months. The primary outcome of this study is the measurement of serum levels of fat-soluble vitamins. The secondary outcomes are clinical assessment by the Shwachman-Kulczycki score, anthropometrics, and quality of life. Outcomes will be assessed before and after 3 months. DISCUSSION: Due to persistent fat-soluble vitamin deficiency in CF disease, the nanomicelle formulation could be proposed as a new delivery method of fat-soluble vitamins in the treatment of cystic fibrosis. TRIAL REGISTRATION: Iranian Registry of Clinical Trials IRCT20220415054541N1. Registered on July 23, 2022.
