PMID	Title	Abstract
35962643	Acute Cellular Rejection in A Kidney Transplant Recipient Following Vaccination with Inactivated SARS-CoV-2 Vaccine.	SARS-CoV-2 vaccines are being administered worldwide. Most of the reported side effects are mild and self-limiting with few reported cases of severe adverse reactions. Here we report a case of acute cellular rejection in a kidney transplant recipient following vaccination with an inactivated SARS-CoV-2 vaccine. fifty- one years old man with autosomal dominant polycystic kidney disease, who had received a kidney transplantation from a living related donor, 3 years ago, presented with an impaired kidney function seven days after receiving the first dose of Sinovac's COVID-19 vaccine. Kidney transplant biopsy revealed acute cellular rejection. The allograft function completely recovered after treatment with steroids. The analysis and investigation of the complications and adverse reactions induced by anti-COVID-19 vaccines, could increase our understanding of the underlying pathogenesis.  DOI: 10.52547/ijkd.6915.
28838432	Autosomal Dominant Polycystic Kidney Disease Transplant Recipients After Kidney Transplantation: A Single-center Experience.	Kidney transplantation is indicated for end-stage renal disease. Autosomal dominant polycystic kidney disease (ADPKD) causes structural degeneration of the kidney and eventually becomes end-stage renal disease. ADPKD patients usually have several renal and nonrenal complications. We analyzed our kidney transplantation activities between 1991 and 2010 regarding ADPKD. We followed up with patients to December 31, 2016. Data were collected as patient and graft survival rates, the prevalence of polycystic manifestation of the gastrointestinal tract and other organs, and the attendance of urinary tract infection. Among the 734 kidney transplantations, 10.9% (n = 80) had an ADPKD. Four patients (5%) had diverticulum perforation. The prevalence of post-transplantation urinary tract infection was higher in ADPKD patients (55.9%) compared to non-ADPKD patients (44.1%). The 1-, 3-, and 5-year overall survival rates in ADPKD recipients versus non-ADPKD patients are 77.5%, 70.0%, and 67.5% versus 86.4%, 83.0%, and 80.1%, respectively. Patients with ADPKD were transplanted at an elder age compared to others (median: 47.5 years vs. 39.9 years). Female patients had longer graft survival times than males. ADPKD implies multiple cystic degeneration of the kidneys; however, it can cause structural degeneration in other organs. It is typical for ADPKD patients to have an acute abdominal-like syndrome. Immunosuppressive drugs can hide the clinical picture, which makes early diagnosis difficult.
31309115	Bilateral Nephrectomy for Adult Polycystic Kidney Disease Does Not Affect the Graft Function of Transplant Patients and Does Not Result in Sensitisation.	BACKGROUND: Native nephrectomy in Adult Polycystic Kidney Disease (ADPKD) patients is a major operation with controversy related to timing and indications. We present our single centre experience in transplanted patients and future candidates for transplantation. METHODS: Retrospective analysis from an anonymised database of bilateral nephrectomies for ADPKD patients. Results were reported as median, range, and percentage. Differences between groups were tested using ANOVA and t-test. Surgery was performed between January 2012 and July 2018. RESULTS: Thirty-three patients underwent bilateral native nephrectomy for APKD. 18 had a functioning kidney transplant (transplant group, 55%) while 15 patients were on dialysis (dialysis group, 45%) at the time of surgery; 8 patients of the latter group (24% of the whole cohort) were eventually transplanted. 53% were males, with median age of 55 years (27-71). Indications to surgery were the following: space (symptoms related to the size of the native kidneys or need to create space for transplantation) (59%), recurrent cyst infection (36%), haematuria (15%), pain (24%), and weight loss associated with cystic alteration on imaging (3%). In the transplant group, postoperative kidney function was not affected; haemoglobin serum levels significantly dropped in the whole cohort: 121 (82-150) g/L, versus 108 (58-154) g/L (p<0.001), with 14 patients being transfused perioperatively. Elevation of anti-HLA antibodies was noted in one female patient on dialysis, with no change in DSA levels and no rejection after transplant for all 26 transplanted patients. Median postoperative length of hospital stay was 9 days (6-71). One patient died (3%) after six months. Median follow-up for the whole cohort was 282 days (13-1834). Histopathological examination revealed incidental renal neoplasms in five cases (15%): 1 pT1a papillary renal cell carcinoma and 4 papillary adenomas. CONCLUSIONS: Native nephrectomy for ADPKD could be safely performed in case of refractory symptoms, suspect of cancer or to create space for transplantation. It does not affect graft function or DSA status of transplanted patients or the prospect of transplantation of those on the waiting list.
30127334	Intravascular Renal Denervation in Renal Dialysis Patients with Uncontrolled Hypertension: A Case Series of Four Patients.	BACKGROUND Hypertension is a common complication of renal dialysis and is inadequately controlled in approximately one-third of patients. Intravascular renal denervation is an option to control sympathetic overdrive and decrease blood pressure. Four renal dialysis patients are presented with uncontrolled hypertension who were treated with intravascular renal denervation. CASE REPORT In a renal dialysis unit, patients were screened for therapy-resistant hypertension, which was defined as an outpatient blood pressure >160/100 mmHg and a blood pressure by interdialytic ambulatory blood pressure monitoring (ABPM) >130/80 mmHg. Four patients were identified with a mean ABPM of 175/95 mmHg. The four patients included a 24-year-old man with neurogenic bladder undergoing hemodialysis; a 55-year-old woman with a history of type 1 diabetes mellitus undergoing peritoneal dialysis; a 56-year-old woman with a history of autosomal dominant polycystic kidney disease (ADPKD) undergoing peritoneal dialysis; and a 72-year-old man with a history of ADPKD undergoing hemodialysis Following intravascular renal denervation, one patient had antihypertensive medicines withdrawn at 12 months, and he remained normotensive up to renal transplantation at 24 months. In two patients, ABPM did not decrease until renal transplantation was performed. The fourth patient was not a candidate for renal transplantation, and he was also a non-responder for intravascular renal denervation. None of the patients experienced hypotension or other adverse events following intravascular renal denervation. CONCLUSIONS A case series of four patients showed that, for some patients who have unresponsive hypertension while on renal dialysis, intravascular renal denervation is a safe procedure.
26338918	Autosomal Dominant Polycystic Kidney Disease and Intracranial Aneurysms: Is There an Increased Risk of Treatment?	BACKGROUND AND PURPOSE: Autosomal dominant polycystic kidney disease is associated with an increased risk of intracranial aneurysms. Our purpose was to assess whether there is an increased risk during aneurysm coiling and clipping. MATERIALS AND METHODS: Data were obtained from the National Inpatient Sample (2000-2011). All subjects had an unruptured aneurysm clipped or coiled and were divided into polycystic kidney (n = 189) and control (n = 3555) groups. Primary end points included in-hospital mortality, length of stay, and total hospital charges. Secondary end points included the International Classification of Diseases, Ninth Revision codes for iatrogenic hemorrhage or infarction; intracranial hemorrhage; embolic infarction; and carotid and vertebral artery dissections. RESULTS: There was a significantly greater incidence of iatrogenic hemorrhage or infarction, embolic infarction, and carotid artery dissection in the patients with polycystic kidney disease compared with the control group after endovascular coiling. There was also a significantly greater incidence of iatrogenic hemorrhage or infarction in the polycystic kidney group after surgical clipping. However, the hospital stay was not longer in the polycystic kidney group, and the total hospital charges were not higher. Additional analysis within the polycystic kidney group revealed a significantly shorter length of stay but similar in-hospital costs when subjects underwent coiling versus clipping. CONCLUSIONS: Patients with polycystic kidney disease face an increased risk during intracranial aneurysm treatment, whether by coiling or clipping. This risk, however, does not translate into longer hospital stays or increased hospital costs. Despite the additional catheterization-related risks of dissection and embolization, coiling results in shorter hospital stays and similar mortality compared with clipping.
27595512	Renal angiomyolipoma bleeding in a patient with TSC2/PKD1 contiguous gene syndrome after 17 years of renal replacement therapy.	We report the case of a 32-year-old male diagnosed with TSC2/PKD1 contiguous gene syndrome, presenting with tuberous sclerosis (TS) and autosomal dominant polycystic kidney disease simultaneously. He progressed to end-stage renal disease and received a kidney transplant at the age of 12. The native kidneys presented angiomyolipomas (AML), which are common benign tumours in patients with TS. Seventeen years after transplantation, he presented with abdominal pain, anaemia and a retroperitoneal haematoma, the latter caused by renal AML bleeding. Selective embolisation was performed. Our patient could have benefited from the administration of mTOR inhibitors at transplant. This therapy is immunosuppressive and reduces the size of benign tumours in TS as well as the risk of rupture and bleeding. This patient did not receive mTOR inhibitors at the time of the transplant because the relationship between mTOR inhibitors and TS was unknown at that time. This case confirms the persistent risk of renal AML bleeding for both transplanted patients and patients on dialysis. As a result, we would recommend routine check-ups of native kidneys and nephrectomy assessment.
30879585	Caroli Disease Revisited: A Case of a Kidney Transplant Patient With Autosomal Polycystic Kidney Disease and Recurrent Episodes of Cholangitis.	Polycystic kidney disease (PKD) is a genetic disorder leading to end-stage renal disease more commonly in the fourth to sixth decades of life. Cyst formation in the kidneys and other organs such as the liver and pancreas is the main characteristic of this disease. A significant number of patients with PKD undergo kidney transplantation and receive significant immunosuppression, predisposing them to comorbidities such as infections and malignancies. The link between these cystic syndromes and Caroli disease (which is radiologically demonstrated as bile duct ectasia, segmental cystic dilation of intrahepatic bile ducts, with a normal common bile duct and absence of hepatic fibrosis or portal hypertension), is extremely important. Suspicion, screening, and timely diagnosis of the presence of Caroli disease in patients with PKD prior or post receiving a kidney transplant will reduce morbidity in these patients and possibly prolong both graft and patient survival. We describe a patient with autosomal dominant polycystic kidney disease who underwent recurrent admissions for presumed cholangitis and was eventually diagnosed with Caroli disease.
28088190	Total kidney and liver volume is a major risk factor for malnutrition in ambulatory patients with autosomal dominant polycystic kidney disease.	BACKGROUND: In patients with autosomal dominant polycystic kidney disease (ADPKD), malnutrition may develop as renal function declines and the abdominal organs become enlarged. We investigated the relationship of intra-abdominal mass with nutritional status. METHODS: This cross-sectional study was performed at a tertiary hospital outpatient clinic. Anthropometric and laboratory data including serum creatinine, albumin, and cholesterol were collected, and kidney and liver volumes were measured. Total kidney and liver volume was defined as the sum of the kidney and liver volumes and adjusted by height (htTKLV). Nutritional status was evaluated by using modified subjective global assessment (SGA). RESULTS: In a total of 288 patients (47.9% female), the mean age was 48.3 +- 12.2 years and the mean estimated glomerular filtration rate (eGFR) was 65.3 +- 25.3 mL/min/1.73 m2. Of these patients, 21 (7.3%) were mildly to moderately malnourished (SGA score of 4 and 5) and 63 (21.7%) were at risk of malnutrition (SGA score of 6). Overall, patients with or at risk of malnutrition were older, had a lower body mass index, lower hemoglobin levels, and poorer renal function compared to the well-nourished group. However, statistically significant differences in these parameters were not observed in female patients, except for eGFR. In contrast, a higher htTKLV correlated with a lower SGA score, even in subjects with an eGFR >=45 mL/min/1.73 m2. Subjects with an htTKLV >=2340 mL/m showed an 8.7-fold higher risk of malnutrition, after adjusting for age, hemoglobin, and eGFR. CONCLUSIONS: Nutritional risk was detected in 30% of ambulatory ADPKD patients with relatively good renal function. Intra-abdominal organomegaly was related to nutritional status independently from renal function deterioration.
25125090	Laparoscopic pretransplant nephrectomy with morcellation in autosomic-dominant polycystic kidney disease patients with end-stage renal disease.	BACKGROUND: Laparoscopic nephrectomy (LN) in end-stage autosomic-dominant polycystic kidney disease (ADPKD) requires a large abdominal incision for the specimen extraction. OBJECTIVE: The objective of this study was to describe our technique of LN for end-stage ADPKD followed by morcellation (LNM) of the specimen and extraction through a minimal abdominal incision. METHODS: The medical records of 19 consecutive patients who underwent pretransplant LNM between 2008 and 2011 by a single experienced laparoscopic surgeon were analyzed. Morcellation was performed with the Gynecare Morcellex  Tissue morcellator, Ethicon. RESULTS AND LIMITATIONS: All cases but one were completed laparoscopically. Mean specimen weight was 1,026.8 g. Mean duration of the procedure, estimated blood loss, and hospital stay were 131.3 min, 52.1 ml, and 7.9 days, respectively. Specimens were extracted through a 12-mm trocar in 10/18 patients and through a 3-cm incision in 9/18 cases. Postoperatively, three complications were observed (Clavien grades II, I, and II). The only case of incisional hernia was observed in the converted procedure. Major limitation of the study is its retrospective design. CONCLUSIONS: In our preliminary series and in the hands of a very experienced laparoscopist, LNM for ADPKD appears as a modern, mini-invasive, and safe technique. Specimen's extraction through a small abdominal incision reduces postoperative pain and incisional hernias and guarantees the final cosmetic result of laparoscopy. The reduced overall morbidity could reduce the period between nephrectomy and transplantation.
31264086	The ideal position of the peritoneal dialysis catheter is not always ideal.	PURPOSE: Peritoneal catheter dysfunction is a frequent complication of peritoneal dialysis (PD). Traditionally, dysfunction has been attributed to catheter malposition, but whether the location of the catheter tip in the small pelvis really determines proper function is unclear. METHODS: We reviewed 900 abdominal X-ray images of PD patients from a 7-year period in two PD units that use different catheter types (straight and Swan Neck Curled). RESULTS: In 52% of the images, the dialysis catheter tip was located in the ideal position in the small pelvis and in 48% in other sites. Peritoneal catheter function was normal at the time of imaging in 87% of those with ideal catheter tip position, and in 74% of those with other than ideal position. The tip was located in small pelvis in 35% of images performed during catheter dysfunction and in 56% of those performed during normal catheter function. There were no differences between two catheter types. The positive predictive value of abdominal X-ray images to predict catheter function was 26%, and the negative predictive value 87%. We also found a significant positive correlation between polycystic kidney disease and normal catheter function. In contrast, obese patients were more likely to have catheter malfunction. Previous abdominal surgery was not associated with catheter dysfunction. CONCLUSION: Our data showed a higher probability of normal function of peritoneal catheters whose tips were located in the small pelvis. However, also malpositioned catheters generally functioned well, and malpositioning of the PD catheter did not in itself explain its malfunction.
