PMID	Title	Abstract
27126634	Structural and molecular myelination deficits occur prior to neuronal loss in the YAC128 and BACHD models of Huntington disease.	White matter (WM) atrophy is a significant feature of Huntington disease (HD), although its aetiology and early pathological manifestations remain poorly defined. In this study, we aimed to characterize WM-related features in the transgenic YAC128 and BACHD models of HD. Using diffusion tensor magnetic resonance imaging (DT-MRI), we demonstrate that microstructural WM abnormalities occur from an early age in YAC128 mice. Similarly, electron microscopy analysis of myelinated fibres of the corpus callosum indicated that myelin sheaths are thinner in YAC128 mice as early as 1.5 months of age, well before any neuronal loss can be detected. Transcript levels of myelin-related genes in striatal and cortical tissues were significantly lower in YAC128 mice from 2 weeks of age, and these findings were replicated in differentiated primary oligodendrocytes from YAC128 mice, suggesting a possible mechanistic explanation for the observed structural deficits. Concordant with these observations, we demonstrate reduced expression of myelin-related genes at 3 months of age and WM microstructural abnormalities using DT-MRI at 12 months of age in the BACHD rats. These findings indicate that WM deficits in HD are an early phenotype associated with cell-intrinsic effects of mutant huntingtin on myelin-related transcripts in oligodendrocytes, and raise the possibility that WM abnormalities may be an early contributing factor to the pathogenesis of HD.
31550618	Implicit learning impairment identified via predictive saccades in Huntington's disease correlates with extended cortico-striatal atrophy.	The ability to anticipate events and execute motor commands prior to a sensory event is an essential capability for human's everyday life. This implicitly learned anticipatory behavior depends on the past performance of repeated sensorimotor interactions timed with external cues. This kind of predictive behavior has been shown to be compromised in neurological disorders such as Huntington disease (HD), in which neural atrophy includes key cortical and basal ganglia regions. To investigate the neural basis of the anticipatory behavioral deficits in HD we used a predictive-saccade paradigm that requires predictive control to generate saccades in a metronomic temporal pattern. This is ideal because the integrity of the oculomotor network that includes the striatum and prefrontal, parietal, occipital and temporal cortices can be analyzed using structural MRI. Our results showed that the HD patients had severe predictive saccade deficits (i.e., an inability to reduce saccade reaction time in predictive condition), which are accentuated in patients with more severe motor deterioration. Structural imaging analyses revealed that these anticipatory deficits correlated with grey-matter atrophy in frontal, parietal-occipital and striatal regions. These findings indicate that the predictive saccade control deficits in HD are related to an extended cortico-striatal atrophy. This suggests that eye movement measurement could be a reliable marker of the progression of cognitive deficits in HD.
29786964	A Thorough QT/QTc Study With Laquinimod, a Novel Immunomodulator in Development for Multiple Sclerosis and Huntington Disease.	In this randomized double-blind study, 4 groups of healthy subjects (50 per arm) participated to evaluate the effect of laquinimod, an oral treatment in development for multiple sclerosis and Huntington disease, on the QTc interval. Subjects received a dose of either 0.6 or 1.2 mg/day laquinimod for 14 days, placebo for 14 days, or 13 days of placebo followed by a dose of 400 mg moxifloxacin on day 14. Continuous 12-lead electrocardiograms were recorded on day -1 (baseline) and days 14 to 17,  and quadruplicate electrocardiograms were extracted at predefined time points. The primary measure was time-matched change from baseline in individual QTc (QTcI), and an analysis of variance was conducted on the placebo-corrected change from baseline data (ddQTcI). Pharmacokinetic-pharmacodynamic and safety assessments were included. Results showed that the upper limits of the 2-sided 90%CI for ddQTcI for both laquinimod doses were below 10 millisconds at all time points, whereas lower limits for moxifloxacin were above 5 milliseconds. No notable changes in ECG parameters were observed. Pharmacokinetic/pharmacodynamic analysis showed no positive correlation between laquinimod plasma levels and QTcI. In conclusion, laquinimod was not found to affect cardiac repolarization or to cause prolongation of QTcI at doses of 0.6 and 1.2 mg/day.
32235053	The phasor FLIM method reveals a link between a change in energy metabolism and mHtt protein spread in healthy Mammalian cells when co-cultured with Huntington diseased cells.	Huntington Disease (HD) is a late-onset autosomal neurodegenerative disease characterized by the aggregations of mutant Huntingtin proteins (mHTT). A glutamine stretch (PolyQ) at the N-terminal of the Huntingtin protein is generated by the abnormal expansion of CAG trinucleotide repeats in exon 1 of the HTT gene. While the resulting polyQ aggregates are the predominate feature of HD, the intercellular spread of the expanded protein and the effect upon this transfer inside healthy cells have not yet fully understood. Here, we have employed the phasor Fluorescence Lifetime Imaging Microscopy (FLIM) method to measure NADH fluorescence lifetime change after the internalization of the PolyQ protein. Based on our analysis, we have found a significant decrease in the fraction of bound NADH in both cytoplasmic and nucleus regions when cells are co-cultured or when healthy cells uptake the supernatant containing polyQ proteins and aggregates. Overall, our FLIM study combined with confocal fluorescence imaging visualizes the absorption of the mutant Htt protein aggregates which results in a distinct NADH fluorescence lifetime between control cells and acceptor cells. These studies show, for the first time, the influence of how neighboring cells expressing the expanded Htt protein can regulate energy metabolism in healthy cells.
32720531	Gene therapy and immunotherapy as promising strategies to combat Huntington's disease-associated neurodegeneration: emphasis on recent updates and future perspectives.	INTRODUCTION: Modulation of gene expression using gene therapy as well as modulation of immune activation using immunotherapy has attracted considerable attention as rapidly emerging potential therapeutic intervention for the treatment of HD. Several preclinical and clinical trials for gene-based therapy and immunotherapy/antibody-based have been conducted. AREAS COVERED: This review focused on the potential use of gene therapy and immuno-based therapies to treat HD, including the current status, the rationale for these approaches as well as preclinical and clinical data supporting it. Growing knowledge of HD pathogenesis has resulted in the discovery of new therapeutic targets, some of which are now in clinical trials. Focus has been allocated to RNA and DNA-based gene therapies for the reduction of mutant huntingtin (mHTT), using Immuno/antibody-based therapies. EXPERT OPINION: While safety and efficacy of gene therapy and immunotherapy has been well demonstrated for HD, therefore much focus has now been shifted to disease-modifying therapies. This review defines the current status and future directions of gene therapy and immunotherapies. The review summarizes by what means HD genetic root cause modification and functional restoration of mHtt protein could be achieved by using targeted multimodality gene therapy and immunotherapy to target intracellular and extracellular mHtt.
28153533	Dysregulation of gene expression in the striatum of BACHD rats expressing full-length mutant huntingtin and associated abnormalities on molecular and protein levels.	Huntington disease (HD) is an autosomal dominantly inherited neurodegenerative disorder caused by a CAG repeat expansion in the gene coding for the huntingtin protein (HTT). Mutant HTT (mHTT) has been proposed to cause neuronal dysfunction and neuronal loss through multiple mechanisms. Transcriptional changes may be a core pathogenic feature of HD. Utilizing the Affymetrix platform we performed a genome-wide RNA expression analysis in two BACHD transgenic rat lines (TG5 and TG9) at 12 months of age, both of which carry full-length human mHTT but with different expression levels. By defining the threshold of significance at p < 0.01, we found 1608 genes and 871 genes differentially expressed in both TG5 and TG9 rats when compared to the wild type littermates, respectively. We only chose the highly up-/down-regulated genes for further analysis by setting an additional threshold of 1.5 fold change. Comparing gene expression profiles of human HD brains and BACHD rats revealed a high concordance in both functional and IPA (Ingenuity Pathway Analysis) canonical pathways relevant to HD. In addition, we investigated the causes leading to gene expression changes at molecular and protein levels in BACHD rats including the involvement of polyQ-containing transcription factors TATA box-binding protein (TBP), Sp1 and CBP as well as the chromatin structure. We demonstrate that the BACHD rat model recapitulates the gene expression changes of the human disease supporting its role as a preclinical research animal model. We also show for the first time that TFIID complex formation is reduced, while soluble TBP is increased in an HD model. This finding suggests that mHTT is a competitor instead of a recruiter of polyQ-containing transcription factors in the transcription process in HD.
37306313	Selective perforant-pathway atrophy in Huntington disease: MRI analysis of hippocampal subfields.	INTRODUCTION: While individuals with Huntington disease (HD) show memory impairment that indicates hippocampal dysfunction, the available literature does not consistently identify structural evidence for involvement of the whole hippocampus but rather suggests that hippocampal atrophy may be confined to certain hippocampal subregions. METHODS: We processed T1-weighted MRI from IMAGE-HD study using FreeSurfer 7.0 and compared the volumes of the hippocampal subfields among 36 early motor symptomatic (symp-HD), 40 pre-symptomatic (pre-HD), and 36 healthy control individuals across three timepoints over 36 months. RESULTS: Mixed-model analyses revealed significantly lower subfield volumes in symp-HD, compared with pre-HD and control groups, in the subicular regions of the perforant-pathway: presubiculum, subiculum, dentate gyrus, tail, and right molecular layer. These adjoining subfields aggregated into a single principal component, which demonstrated an accelerated rate of atrophy in the symp-HD. Volumes between pre-HD and controls did not show any significant difference. In the combined HD groups, CAG repeat length and disease burden score were associated with presubiculum, molecular layer, tail, and perforant-pathway subfield volumes. Hippocampal left tail and perforant-pathway subfields were associated with motor onset in the pre-HD group. CONCLUSIONS: Hippocampal subfields atrophy in early symptomatic HD affects key regions of the perforant-pathway, which may implicate the distinctive memory impairment at this stage of illness. Their volumetric associations with genetic and clinical markers suggest the selective susceptibility of these subfields to mutant Huntingtin and disease progression.
25845698	Polysomnographic Findings and Clinical Correlates in Huntington Disease: A Cross-Sectional Cohort Study.	STUDY OBJECTIVES: To evaluate the sleep pattern and the motor activity during sleep in a cohort of patients affected by Huntington disease (HD). DESIGN: Cross-sectional cohort study. SETTING: Sleep laboratory. PATIENTS: Thirty HD patients, 16 women and 14 men (mean age 57.3 +- 12.2 y); 30 matched healthy controls (mean age 56.5 +- 11.8 y). INTERVENTIONS: Subjective sleep evaluation: Epworth Sleepiness Scale (ESS); Berlin's Questionnaire, interview for restless legs syndrome (RLS), questionnaire for REM sleep behavior disorder (RBD). Clinical evaluation: disease duration, clinical severity (unified Huntington disease motor rating scale [UHDMRS]), genetic tests. Laboratory-based full-night attended video-polysomnography (V-PSG). MEASUREMENTS AND RESULTS: The duration of the disease was 9.4 +- 4.4 y, UHMDRS score was 55.5 +- 23.4, CAG repeats were 44.3 +- 4.1. Body mass index was 21.9 +- 4.0 kg/m(2). No patients or caregivers reported poor sleep quality. Two patients reported symptoms of RLS. Eight patients had an ESS score >= 9. Eight patients had high risk of obstructive sleep apnea. At the RBD questionnaire, two patients had a pathological score. HD patients, compared to controls, showed shorter sleep, reduced sleep efficiency index, and increased arousals and awakenings. Four patients presented with sleep disordered breathing (SDB). Periodic limb movements (PLMs) during wake and sleep were observed in all patients. No episode of RBD was observed in the V-PSG recordings, and no patients showed rapid eye movement (REM) sleep without atonia. The disease duration correlated with ESS score (P < 0.02). UHMDRS correlated positively with the ESS score (P < 0.005), and negatively with the percentage of REM sleep. CONCLUSIONS: Patients with Huntington disease showed a severe sleep disruption and a high prevalence of periodic limb movements, but no evidence of sleep disordered breathing or REM sleep behavior disorder.
30206353	Reverse pre-symptomatic testing for Huntington disease: double disclosure when 25% at-risk children reveal the genetic status to their parent.	Predictive testing for Huntington disease (HD) in 25% at-risk individuals is testing with full knowledge, and sometimes assuming, that the parent does not want to know his status. The goal of this study was to understand: (1) the differences in the motivation between 25% and 50% at-risk individuals to be tested and (2) the consequences of "double disclosure", including parental reactions. Test requests from 25% at-risk individuals were rare (155/1611, 10%). We compared their motivation with those of 1456 50% at-risk individuals. The principal motivation to have the test for both groups was "to know" (48% versus 58%, p = 0.049), but the desire to have children was more frequent in the 25% at-risk group (32% versus 17%, p < 0.001). Sixty percent of the 25% at-risk group went through the testing procedure: 15% (n = 14) were variant positive for HD. Testees reported four adverse reactions of their parent (22%): one committed suicide and three became depressed. This result highlights the impact of "double disclosure", a bad result for the person themselves and the transmitting parent. It is the responsibility of the team to anticipate this outcome with the 25% at-risk individuals: children revealing the genetic status to their parent. They should help the testees and their family to find a satisfactory solution to help prevent adverse reactions. This includes ensuring that the candidate is well-infomed abour the testing options and consequences to her/himself but also to her/his parent. The at-risk parent should be offered to discuss the implications of their child's testing.
33567536	A Novel Triplet-Primed PCR Assay to Detect the Full Range of Trinucleotide CAG Repeats in the Huntingtin Gene (HTT).	The expanded CAG repeat number in HTT gene causes Huntington disease (HD), which is a severe, dominant neurodegenerative illness. The accurate determination of the expanded allele size is crucial to confirm the genetic status in symptomatic and presymptomatic at-risk subjects and avoid genetic polymorphism-related false-negative diagnoses. Precise CAG repeat number determination is critical to discriminate the cutoff between unexpanded and intermediate mutable alleles (IAs, 27-35 CAG) as well as between IAs and pathological, low-penetrance alleles (i.e., 36-39 CAG repeats), and it is also critical to detect large repeat expansions causing pediatric HD variants. We analyzed the HTT-CAG repeat number of 14 DNA reference materials and of a DNA collection of 43 additional samples carrying unexpanded, IAs, low and complete penetrance alleles, including large (>60 repeats) and very large (>100 repeats) expansions using a novel triplet-primed PCR-based assay, the AmplideX PCR/CE HTT Kit. The results demonstrate that the method accurately genotypes both normal and expanded HTT-CAG repeat numbers and reveals previously undisclosed and very large CAG expansions >200 repeats. We also show that this technique can improve genetic test reliability and accuracy by detecting CAG expansions in samples with sequence variations within or adjacent to the repeat tract that cause allele drop-outs or inaccuracies using other PCR methods.
