PMID	Title	Abstract
16371803	Ochronotic arthropathy: disappearance of alkaptonuria after liver transplantation for hepatitis B-related cirrhosis.	The deficiency of homogentisic acid oxidase, an enzyme that is mainly found in hepatocytes, is associated with alkaptonuria and ochronosis. We report a patient with clinical and radiologic findings of ochronotic arthropathy in whom alkaptonuria disappeared and the progressive course of the disease stopped after liver transplantation for hepatitis B-related cirrhosis.
12359141	Exacerbation of the ochronosis of alkaptonuria due to renal insufficiency and improvement after renal transplantation.	In alkaptonuria, homogentisate 1,2-dioxygenase deficiency causes tissue accumulation of homogentisic acid (HGA), followed by signs and symptoms of ochronosis. These include massive urinary excretion of HGA, arthritis and joint destruction, pigmentation of cartilage and connective tissue, and cardiac valve deterioration. We describe a 46-year-old man with alkaptonuria and diabetic renal failure whose plasma HGA concentration was twice that of any other alkaptonuria patient, and whose ochronosis progressed much more rapidly than that of his two alkaptonuric siblings. After renal transplantation, the plasma HGA normalized, and the daily urinary excretion of HGA decreased by 2-3g. This case illustrates the critical role of renal tubular secretion in eliminating HGA from the body, and suggests that renal transplantation in a uremic patient not only restores HGA excretion, but may also provide homogentisate 1,2-dioxygenase activity for the metabolism of HGA.
5022110	The investigation of aromatic acids in phenylketonuria, alkaptonuria and tyrosinosis using gas-liquid chromatography.	
38820945	Disc-coloration of an ochronotic cervical intervertebral disc in a patient with alkaptonuria: Case report and review of the literature.	"OBJECTIVES: Alkaptonuria is a rare inborn disorder of phenylalanine and tyrosine metabolism. It is characterized by an accumulation of homogentisic acid and its oxidation products, possibly resulting into connective tissue damaging. ""Ochronosis"" is a main feature, which is characterized by tissue discoloration and even alkaptonuric arthropathy. Cervical spine involvement is exceptional and there is a paucity of reports on surgical interventions in these patients. We explored the literature concerning cervical spine involvement in patients with alkaptonuria. PATIENTS AND METHODS: We performed a review of the literature, in which patients with alkaptonuric degenerative changes of the cervical spine were examined. Articles were obtained from MEDLINE. Search terms included: ""cervical"", ""alkaptonuria"", ""alkaptonuric changes"" and ""black disc"". Additional studies were identified by checking reference lists. Furthermore, we present the case of a 46 year old patient with critical cervical spinal canal stenosis who underwent C6-C7 anterior cervical microdiscectomy and interbody fusion, in order to prevent myelopathic changes. CARE statement guidelines were followed. RESULTS: Peroperatively, we did not encounter any macroscopic abnormalities of the skin, muscles or ligaments. A black discoloration of the nucleus pulposus was observed. Peroperative and postoperative course was uneventful. CONCLUSION: Alkaptonuric degenerative abnormalities most commonly involve the lumbar spine, although the cervical spine can be affected in rare cases. Most frequently, the diagnosis of alkaptonuria can be made based on the clinical phenotype many years before symptoms secondary to ochronotic arthropathy develop. A retrospective diagnosis based on peroperative black discoloration of spinal structures has been described. A black discoloration of the intervertebral disc should encourage the neurosurgeon to further explore the possibility of alkaptonuria, even in the absence of a clear phenotype. Surgical results are mostly satisfactory. Further studies are required in order to better understand this pathology and its postoperative course."
32822600	Efficacy and safety of once-daily nitisinone for patients with alkaptonuria (SONIA 2): an international, multicentre, open-label, randomised controlled trial.	BACKGROUND: Alkaptonuria is a rare, genetic, multisystem disease characterised by the accumulation of homogentisic acid (HGA). No HGA-lowering therapy has been approved to date. The aim of SONIA 2 was to investigate the efficacy and safety of once-daily nitisinone for reducing HGA excretion in patients with alkaptonuria and to evaluate whether nitisinone has a clinical benefit. METHODS: SONIA 2 was a 4-year, open-label, evaluator-blind, randomised, no treatment controlled, parallel-group study done at three sites in the UK, France, and Slovakia. Patients aged 25 years or older with confirmed alkaptonuria and any clinical disease manifestations were randomly assigned (1:1) to receive either oral nitisinone 10 mg daily or no treatment. Patients could not be masked to treatment due to colour changes in the urine, but the study was evaluator-blinded as far as possible. The primary endpoint was daily urinary HGA excretion (u-HGA24) after 12 months. Clinical evaluation Alkaptonuria Severity Score Index (cAKUSSI) score was assessed at 12, 24, 36, and 48 months. Efficacy variables were analysed in all randomly assigned patients with a valid u-HGA24 measurement at baseline. Safety variables were analysed in all randomly assigned patients. The study was registered at ClinicalTrials.gov (NCT01916382). FINDINGS: Between May 7, 2014, and Feb 16, 2015, 139 patients were screened, of whom 138 were included in the study, with 69 patients randomly assigned to each group. 55 patients in the nitisinone group and 53 in the control group completed the study. u-HGA24 at 12 months was significantly decreased by 99 7% in the nitisinone group compared with the control group (adjusted geometric mean ratio of nitisinone/control 0 003 [95% CI 0 003 to 0 004], p<0 0001). At 48 months, the increase in cAKUSSI score from baseline was significantly lower in the nitisinone group compared with the control group (adjusted mean difference -8 6 points [-16 0 to -1 2], p=0 023). 400 adverse events occurred in 59 (86%) patients in the nitisinone group and 284 events occurred in 57 (83%) patients in the control group. No treatment-related deaths occurred. INTERPRETATION: Nitisinone 10 mg daily was well tolerated and effective in reducing urinary excretion of HGA. Nitisinone decreased ochronosis and improved clinical signs, indicating a slower disease progression. FUNDING: European Commission Seventh Framework Programme.
25475116	Suitability Of Nitisinone In Alkaptonuria 1 (SONIA 1): an international, multicentre, randomised, open-label, no-treatment controlled, parallel-group, dose-response study to investigate the effect of once daily nitisinone on 24-h urinary homogentisic acid excretion in patients with alkaptonuria after 4 weeks of treatment.	BACKGROUND: Alkaptonuria (AKU) is a serious genetic disease characterised by premature spondyloarthropathy. Homogentisate-lowering therapy is being investigated for AKU. Nitisinone decreases homogentisic acid (HGA) in AKU but the dose-response relationship has not been previously studied. METHODS: Suitability Of Nitisinone In Alkaptonuria 1 (SONIA 1) was an international, multicentre, randomised, open-label, no-treatment controlled, parallel-group, dose-response study. The primary objective was to investigate the effect of different doses of nitisinone once daily on 24-h urinary HGA excretion (u-HGA24) in patients with AKU after 4 weeks of treatment. Forty patients were randomised into five groups of eight patients each, with groups receiving no treatment or 1 mg, 2 mg, 4 mg and 8 mg of nitisinone. FINDINGS: A clear dose-response relationship was observed between nitisinone and the urinary excretion of HGA. At 4 weeks, the adjusted geometric mean u-HGA24 was 31.53 mmol, 3.26 mmol, 1.44 mmol, 0.57 mmol and 0.15 mmol for the no treatment or 1 mg, 2 mg, 4 mg and 8 mg doses, respectively. For the most efficacious dose, 8 mg daily, this corresponds to a mean reduction of u-HGA24 of 98.8% compared with baseline. An increase in tyrosine levels was seen at all doses but the dose-response relationship was less clear than the effect on HGA. Despite tyrosinaemia, there were no safety concerns and no serious adverse events were reported over the 4 weeks of nitisinone therapy. CONCLUSIONS: In this study in patients with AKU, nitisinone therapy decreased urinary HGA excretion to low levels in a dose-dependent manner and was well tolerated within the studied dose range. TRIAL REGISTRATION NUMBER: EudraCT number: 2012-005340-24. Registered at ClinicalTrials.gov: NCTO1828463.
14917047	[Roentgenogram and roentgenotherapy of arthrosis alkaptonurica; case report].	
21938512	Alkaptonuria: treasure your exceptions.	
33530326	Towards a Precision Medicine Approach Based on Machine Learning for Tailoring Medical Treatment in Alkaptonuria.	ApreciseKUre is a multi-purpose digital platform facilitating data collection, integration and analysis for patients affected by Alkaptonuria (AKU), an ultra-rare autosomal recessive genetic disease. It includes genetic, biochemical, histopathological, clinical, therapeutic resources and quality of life scores that can be shared among registered researchers and clinicians in order to create a Precision Medicine Ecosystem (PME). The combination of machine learning application to analyse and re-interpret data available in the ApreciseKUre shows the potential direct benefits to achieve patient stratification and the consequent tailoring of care and treatments to a specific subgroup of patients. In this study, we have developed a tool able to investigate the most suitable treatment for AKU patients in accordance with their Quality of Life scores, which indicates changes in health status before/after the assumption of a specific class of drugs. This fact highlights the necessity of development of patient databases for rare diseases, like ApreciseKUre. We believe this is not limited to the study of AKU, but it represents a proof of principle study that could be applied to other rare diseases, allowing data management, analysis, and interpretation.
3734183	Exogenous ochronosis resulting from quinine injections.	An 86-year-old woman presented with bluish black macules on each buttock. Skin biopsy revealed ochronotic pigment in the dermis. On the basis of negative results of a urine test for alkaptonuria and a history of having received quinine injections for malaria 70 years ago, the patient was diagnosed as having localized exogenous ochronosis resulting from quinine injections. Exogenous ochronosis has been reported following the topical use of phenol in leg ulcers, the topical use of hydroquinone bleaching creams in black persons, and the oral administration of antimalarials for malaria and connective tissue diseases, but we could find no reports in the literature of exogenous ochronosis following intramuscular injections of antimalarials.
