PMID	Title	Abstract
25698650	Clinical features of primary ciliary dyskinesia in Cyprus with emphasis on lobectomized patients.	BACKGROUND: Despite the manifestations of primary ciliary dyskinesia (PCD) in early life, the diagnosis is often much delayed. Since 1998 in Cyprus, we have established the only national diagnostic and clinical referral center for PCD. OBJECTIVE: To review the phenotypic features at presentation of PCD patients in Cyprus in relation to age at diagnosis, with emphasis on previously lobectomised patients. METHODS: The medical records of the diagnosed PCD patients were retrospectively reviewed to obtain clinical data on presentation. RESULTS: Thirty patients, aged 13.9 years (range 0.1, 58.4 years), were diagnosed with PCD. Twelve of them presented after the age of 18. The most common manifestations were chronic cough (100%), chronic rhinorrhea (96.7%), sputum production (92.9%), laterality defects (63.3%), a history of pneumonia (53.3%) and neonatal respiratory distress (50%). A history of lobectomy in the past was recorded in 16.7% (5 patients). Patients who presented in adulthood had significantly higher frequency of lobectomy (41.7% vs 0%, p-value = 0.006) and had more frequently low FEV1 (58.3% vs 0%, p-value = 0.015) than those who presented before. Serial measurements of FEV1 and FVC indicated significantly lower intercepts in lobectomised compared to the adult non-lobectomised patients both in terms of FEV1 (-4.90 vs -1.80, p-value = 0.022) and FVC (-5.43 vs -1.91, p-value = 0.029) z-score levels. Change in FEV1 and FVC across time was not statistically significant in either group. CONCLUSIONS: PCD often remains undiagnosed up to adulthood accompanied by appearance of advanced lung disease. Performance of lobectomies seems to be a poor prognostic factor for PCD in adulthood.
20557016	[Primary ciliary dyskinesia in highlights of consensus statement. Presentation of pediatric cases].	UNLABELLED: Cilia are evolutionarily conserved structures that play a role in diverse cell types. Motile cilia are involved in the most prominent ciliopathy called primary ciliary dyskinesia (PCD), which combines oto-sino-pulmonary symptoms (impaired mucociliary clearance that is important innate defense mechanism), male infertility and in nearly 50% cases situs inversus. Disease is usually inherited as autosomal recessive disorder, concerning mainly outer and/or inner dynein arms of cilia. Diagnosis of PCD requires the presence of characteristic clinical phenotype and confirmation the diagnosis by either identification of specific defect in electron microscopy or other evidence of abnormal ciliary function. The diagnosis of PCD may be delayed, missed or made incorrectly. The first ERS consensus statement which formulates recommendations regarding diagnostic as well as therapeutic approaches to children with PCD, is a very helpful tool in the management of this patients. We present our own experience with three children with PCD diagnosed in our Department. CONCLUSION: in children with clinical symptoms suggesting PCD, even with negative screening tests, the estimation of specific cilia defect in electron microscopy is indicated.
25860493	[Orphan disease of the nose and paranasal sinuses].	Rare rhinological diseases are a diagnostic challenge. From the primary manifestation until the final diagnosis it may take several months or even up to years in which the disease progress is uncontrolled and the disease insufficiently treated. This results in (irreversible) damage and possibly life-threatening situations. The unexpected course of a (misdiagnosed) disease should lead to further diagnostic considerations and steps to detect the orphan disease at a stage as early as possible. In the present work granulomatous diseases of the nose and sinuses caused by mycobacteria, treponemes, klebsiella, fungi and protozoa as well as vasculitis, sarcoidosis, rosacea, the cocaine-induced midline destruction, the nasal extranodal NK/T-cell lymphoma and cholesterol granuloma are discussed. Furthermore diseases with disorders of mucociliary clearance as the primary ciliary dyskinesia and cystic fibrosis are presented taking into account the current literature. 
19794381	Recurrent peptic ulcer disease in a pediatric patient with type 1 neurofibromatosis and primary ciliary dyskinesia.	Neurofibromatosis type 1 is an autosomal dominant neurocutaneous disorder with characteristic features of skin and central nervous system involvement. Gastrointestinal complications are rare, especially during childhood. In adults, only two cases of peptic ulcer have been reported in neurofibromatosis, both due to Zollinger-Ellison syndrome. Peptic ulcer disease (PUD) may be primary or secondary in nature and it may be life threatening in the acute phase due to the risk of perforation. A case of recurrent gastrointestinal hemorrhage in a child with systemic neurofibromatosis and primary ciliary dyskinesia (PCD) is presented. The upper gastrointestinal endoscopy revealed the presence of multiple gastric ulcers. The ulcers scarred after the long-term administration of a proton pump inhibitor (PPI), but recurred after the suspension. Laboratory and imaging studies excluded Zollinger-Ellison syndrome and other known causes of PUD, suggesting a potential role of neurofibromatosis itself and primary ciliary dyskinesia in developing of recurrent PUD. As early diagnosis of PUD is vital for patient survival, this case report highlights the possible association of neurofibromatosis and PCD with this condition, responsive to PPI therapy and the potential need of gastric protection before complications arise.
29439021	Are inhaled corticosteroids prescribed rationally in primary ciliary dyskinesia?	
19410202	Management of primary ciliary dyskinesia: the lower airways.	Primary ciliary dyskinesia (PCD) is a genetic disease associated with defective ciliary structure and function. Chronic oto-sino-pulmonary infection is the most common clinical presentation. Patients should be monitored in centres with expertise in PCD. Regular respiratory monitoring consists of lung function tests, adapted to the patient's age, and cough swab or sputum cultures. Chest X-rays are insensitive but the use of high-resolution computed tomography should be considered carefully to avoid excessive radiation. Treatment of the chronic suppuration of the lower airways relies on antibiotics to which the isolated bacteria are sensitive, together with respiratory physiotherapy and exercise to clear excessive bronchial secretions. Bronchodilators and anti-inflammatory agents have no proven benefit and should be prescribed, if at all, on an individual basis. Treatment of the lower airways should always be in conjunction with that of the upper airways. Importantly in PCD, respiratory disease may be controlled with the use of early, adequate and aggressive management.
23871404	[Congenital ciliary dyskinesia. Focus].	Primary ciliary dyskinesia (PCD) is a rare autosomal recessive disease, caused by specific primary structural and/or functional abnormalities of the motile cilia. Prevalence, about 1/15,000 to 1/30,000, is probably underestimated, as diagnosis might not be evocated in absence of Kartagener syndrome. Diagnosis is confirmed in presence of abnormal ciliary motility as well as ciliary ultrastructure. Disease-causing mutations in at least 16 genes have already been identified; analysis will be guided by the type of ultrastructural abnormalities. An early and adequate diagnosis and therapy can theoretically improve the prognosis of the disease. 
38568462	Novel SPEF2 variants cause male infertility and likely primary ciliary dyskinesia.	PURPOSE: This study aimed to identify the genetic causes of male infertility and primary ciliary dyskinesia (PCD)/PCD-like phenotypes in three unrelated Han Chinese families. METHODS: We conducted whole-exome sequencing of three patients with male infertility and PCD/PCD-like phenotypes from three unrelated Chinese families. Ultrastructural and immunostaining analyses of patient spermatozoa and respiratory cilia and in vitro analyses were performed to analyze the effects of SPEF2 variants. Intracytoplasmic sperm injection (ICSI) was administered to three affected patients. RESULTS: We identified four novel SPEF2 variants, including one novel homozygous splicing site variant [NC_000005.10(NM_024867.4): c.4447 + 1G > A] of the SPEF2 gene in family 1, novel compound heterozygous nonsense variants [NC_000005.10(NM_024867.4): c.1339C > T (p.R447*) and NC_000005.10(NM_024867.4): c.1645G > T (p.E549*)] in family 2, and one novel homozygous missense variant [NC_000005.10(NM_024867.4): c.2524G > A (p.D842N)] in family 3. All the patients presented with male infertility and PCD/likely PCD. All variants were present at very low levels in public databases, predicted to be deleterious in silico prediction tools, and were further confirmed deleterious by in vitro analyses. Ultrastructural analyses of the spermatozoa of the patients revealed the absence of the central pair complex in the sperm flagella. Immunostaining of the spermatozoa and respiratory cilia of the patients validated the pathogenicity of the SPEF2 variants. All patients carrying SPEF2 variants underwent one ICSI cycle and delivered healthy infants. CONCLUSION: Our study reported four novel pathogenic variants of SPEF2 in three male patients with infertility and PCD/PCD-like phenotypes, which not only extend the spectrum of SPEF2 mutations but also provide information for genetic counseling and treatment of such conditions.
32522973	Primary Ciliary Dyskinesia as a Cause of Repeating Atelectasis in the Neonatal Period.	BACKGROUND Primary ciliary dyskinesia (PCD) is a disease characterized by motor ciliary dysfunction, which leads to the accumulation of secretions in the lower airways and, consequently, to atelectasis and repeated infections. During the neonatal period, diagnosis can be difficult because the symptoms are frequently associated with other respiratory diseases common in neonates. The laterality defects should warn the clinician of the need for further investigation using clinical criteria, but the confirmation depends on a genetic test. CASE REPORT The objective of this report is to present a case of PCD manifesting in the neonatal period that was diagnosed due to respiratory failure associated with recurrent atelectasis and situs inversus totalis. CONCLUSIONS This disease is not well known by neonatologists, but early diagnosis decreases morbidity and improves patient quality of life.
33974255	[Analysis of a patient with primary ciliary dyskinesia caused by DNAH5 variants].	OBJECTIVE: To explore the genetic basis for a patient with primary ciliary dyskinesia (PCD). METHODS: High-throughput sequencing and bioinformatic analysis were carried out to identify pathogenic variant in the patient. Suspected variant was verified by Sanger sequencing among the family members, and intracytoplasmic sperm injection (ICSI) was used to achieve the pregnancy. RESULTS: The patient had obstructive azoospermia, measurement of nasal NO exhalation at 84 ppb, and typical symptoms of PCD in nasal sinuses and lungs. DNA sequencing showed that he had carried biallelic variants of the DNAH5 gene, namely c.1489C>T (p.Q497X) in exon 11 and c.6304C>T (p.R2102C) in exon 38. His wife achieved clinical pregnancy with the assistance of ICSI. CONCLUSION: Above finding has enriched the spectrum of DNAH5 gene variants, though the latters did not affect the outcome of pregnancy by ICSI.
